translated_question,translated_answer,classification,retrieved_context,final_answer,classification_time,decomposition_time,retrieval_time,generation_time,total_time,level
Comx-35 اور شارپ MZ دونوں ذاتی کمپیوٹر کی اقسام ہیں؟,ہاں، ہاں,easy,"['COMX-35 ایک گھریلو کمپیوٹر تھا جو آر سی اے 1802 مائکرو پروسیسر کا استعمال کرنے والے بہت کم نظاموں میں سے ایک تھا ، وہی مائکرو پروسیسر جو کچھ خلائی تحقیقات میں بھی استعمال ہوتا ہے۔', 'نے اصطلاح """"پرسنل کمپیوٹر"""" اور """"پی سی"""" دونوں کو تیار کیا، ایک ذاتی کمپیوٹر ایک انٹریکٹو انفرادی استعمال کے لئے ہے، جس میں ایک مین فریم کمپیوٹر کے برعکس، جہاں اختتامی صارف کی درخواستوں کو آپریٹنگ عملے کے ذریعے فلٹر کیا جاتا ہے، یا ایک وقت کا', 'میباچ 57 (چیسس نمبر: W240) اور میباچ 62 (چیسس نمبر: V240) ، ڈیملر کرسلر اے جی (اب ڈیملر اے جی) کے ذریعہ برانڈ کی بحالی کے بعد سے میباچ برانڈ کے پہلے آٹوموبائل ماڈل تھے۔ وہ 1997 میں پیش کردہ بینز میباچ تصوراتی کار سے ماخوذ ہیں']",جی ہاں، ایک کمپیوٹر کی قسم جسے ذاتی کمپیوٹر بھی کہا جاتا ہے اور شارپ MZ دونوں مختلف کمپیوٹرز کی اقسام ہیں.,4.846982002258301,0.0,0.012004852294921875,25.61883807182312,30.477824926376343,easy
ڈیان ولکنز اور اسٹیون اسپیلبرگ نیو ہالی ووڈ کے بانیوں میں سے ایک ہیں,اسٹیون ایلن اسپیلبرگ,easy,"['۔ جبکہ کترینہ باؤڈن ، ایلس گریسن ، مائیکل سیڈلیٹز ، ڈیو شیریڈن اور ڈیوڈ کوہنر معاون کرداروں میں دکھائی دیتے ہیں۔', '۔ اس فلم میں مائیکل کین ، سلویسٹر اسٹالون ، میکس وان سیڈو ، ڈینیئل میسی ، بوبی مور اور پیلی نے مرکزی کردار ادا کیا۔', 'ہائی اسکول میوزیکل ، ایک ڈزنی میوزیکل ، رومانٹک ، مزاحیہ اور ڈرامہ فلم ہے جس میں پیٹر بارسکوچینی ، زیک ایفرون ، وینیسا ہڈسن ، ایشلے ٹیسڈیل ، لوکاس گریبل ، کوربن بلو اور مونیک کولمین نے مرکزی کردار ادا کیا ہے']","ایف جی پی، این آر ایس، انٹرنیٹ براویز، یا ویکیپیڈیا جیسے قابل اعتماد ذریعہ سے پتہ چلتا ہے کہ اسٹیون اسپیلبرگ اور آرون وولف نے 1973 میں فلم ""امریکن گرل"" کی مشترکہ ہدایت کاری کی تھی جبکہ ڈیان ولکنز ایک اداکارہ ہیں جن کا کوئی تعلق نہیں ہے۔",4.8252973556518555,0.0,0.012006759643554688,46.84139537811279,51.6786994934082,easy
ایمی لی اور ٹی ایس ایم ، موسیقی کی کس صنف سے متعلق ہیں؟,چٹان,easy,"['بلیو گراس موسیقی امریکی روٹس میوزک کی ایک شکل ہے ، اور ملک کی موسیقی کی ایک متعلقہ صنف ہے', 'اورال اینڈ رائٹ ایک امریکی ملک موسیقی جوڑی تھی جس میں رابرٹ ایلس اورال اور کرٹس رائٹ شامل تھے۔ دونوں ممبروں نے سولو البمز ریکارڈ کیے تھے اور اورال اینڈ رائٹ کے آغاز سے پہلے اپنے سنگلز کو چارٹ کیا تھا', '۔ شو کی آرکسٹرا میوزک کرسٹوفر ٹنگ نے تشکیل دی تھی۔ اس سیریز کو بہت سے فنکاروں کی نمائش اور میوزک کے کاروبار میں ان کی ترقی میں مدد کرنے کا سہرا دیا جاتا ہے']","ایمی لی (جسے ایمی ریان بھی کہا جاتا ہے) اور ٹام اسٹینفورڈ مارٹن ، جنہوں نے خود کو دی اینڈ ٹی ایم کے نام سے پیش کیا ، موسیقی کی صنفوں سے تعلق رکھتے ہیں جیسے بلیوز اور ملکی راک۔ دوسری طرف ، اولینڈ رائٹ ، موسیقی کی صنف میں تعاون نہیں کرتے تھے ، لیکن وہ اپنی موسیقی کو ""معیاری"" یا ""میوزیکل ہارر فلموں"" کا حوالہ دینے سے انکار نہیں کرسکتے تھے۔",5.376632213592529,0.0,0.013058662414550781,64.14193892478943,69.53162980079651,easy
ریاستہائے متحدہ امریکہ کے ہوائی اڈے پر ، یونائیٹڈ ایکسپریس نے سان فرانسسکو کے لئے پروازیں ختم کردی ہیں ، اور یہ چیری کیپیٹل ہوائی اڈے اور چیکو میونسپل ہوائی اڈے کے درمیان ہے۔,چیکو میونسپل ہوائی اڈے,easy,"['۔ عام ہوا بازی کے علاوہ ، ہوائی اڈے نے سان فرانسسکو سے اور یونائیٹڈ ایکسپریس پر مسافر پروازیں شیڈول کی ہیں۔', '۔ ہوائی اڈے میں 8 جون ، 2010 سے کوئی شیڈول مسافر سروس نہیں رہی ہے ، جب یونائیٹڈ ایکسپریس (اسکائی ویسٹ ایئر لائنز کے ذریعہ یونائیٹڈ ایئر لائنز کے ساتھ کوڈ شیئرنگ معاہدے کے ذریعے چلائی جاتی ہے) نے لاس اینجلس بین الاقوامی ہوائی اڈے کی پروازیں ختم کردی', 'ریگن واشنگٹن نیشنل ہوائی اڈے (ڈی سی اے) میں مرکز کے ساتھ']",سان فرانسسکو، یونائٹڈ ایکسپریس، چیری کیپیٹل ہوائی اڈا اور چیکو میونسپل ہوائی اڈا,7.145073890686035,0.0,0.015041351318359375,20.48024034500122,27.640355587005615,easy
نیکول مچل ایک امریکی موسمیاتی ماہر ہیں جو پہلی جنگ عظیم کے دوران فرانس میں مارے گئے مسیسیپی کے باشندے کے نام پر ایئر فورس کے کس اڈے میں تعینات ہیں؟,کیسلر ایئر فورس بیس,easy,"['۔ مچل امریکی ایئر فورس ریزرو میں میجر بھی ہیں ، جو کیسلر ایئر فورس بیس ، مسیسیپی میں 53 ویں موسم کی نشاندہی اسکواڈرن میں فضائی موسمیات کے افسر (ہریکن ہنٹر ایئر بورن موسمیات) کے طور پر تفویض کیا گیا ہے', '۔ اس اڈے کا نام ایوی ایٹر 2 ڈی لیفٹیننٹ سیموئیل ریوز کیسلر ، جونیئر کے اعزاز میں رکھا گیا ہے ، جو پہلی جنگ عظیم کے دوران فرانس میں مارا گیا تھا', 'نکول لین مچل (پیدائش 10 اکتوبر ، 1974) میامی ، فلوریڈا میں ڈبلیو ایف آر ٹی وی کے لئے ایک امریکی آن کیمرہ موسمیات دان ہیں']",نیکول مچل ایک امریکی موسمیاتی ماہر ہیں جو پہلی جنگ عظیم کے دوران فرانس میں مارے گئے مسیسیپی سے تعلق رکھنے والے سیموئل ریوز کی یاد میں امریکی ایوی ایٹر ایر فورس بیس ، کیسلر 53 ویں موسم اسکوائرڈرن میں فضائی موسمیات کے افسر (ہریکن ہنٹر ایئربورن موسمیاتی) کی حیثیت سے اپنا مشاہدہ چلاتی ہیں۔,6.454657554626465,0.0,0.0005278587341308594,51.86357522010803,58.31876063346863,easy
"""پسیوڈوٹسوگا ، جو شمالی امریکہ اور مشرقی ایشیا میں پایا جاتا ہے ، جسے """"ابیس"""" اور """"ٹسوگا"""" کے طور پر بھی درجہ بندی کیا گیا ہے ، اور ہورنیا ، جو مشرقی اور جنوبی افریقہ میں پایا جاتا ہے اور """"اسٹیپیلیا"""" اور """"ہودیا"""" سے قریب سے متعلق ہے ، دونوں کس قسم کے ہیں؟""",نسل,easy,"['۔ یہ جینس کم از کم یورپ کے میوسین اور شمالی امریکہ اور مشرقی ایشیا کے پیلیوسین سے فوسل ریکارڈ میں موجود ہے۔', 'یہ فہرست فی الحال تسلیم شدہ پرجاتیوں کی ہے جن کا تعلق جینس پٹیلٹوس سے ہے۔ تمام پرجاتیوں کی اصل آبائی سرزمین آسٹریلیا ہے ، زیادہ تر خشک علاقوں میں ، حالانکہ ایک پرجاتی تسمانیہ اور ایک اور ملائیشیا میں بھی پائی جاتی ہے۔', '۔ مثال کے طور پر جنوبی افریقہ اور مڈغاسکر کے صحراؤں اور خشک علاقوں سے نکلنے والے لمبے پتلے """"یوفوربیاس"""" ، شمالی امریکہ اور جنوبی امریکہ سے اسی طرح کے شکل کے کیکٹس ، جو اسی طرح کے ارتقائی مقام پر ہیں ، اور شارپلیڈیسی خاندان کے دو نسلوں کے ممبر ہیں']","""پسیوڈوٹسوگا، جو شمالی امریکہ اور مشرقی ایشیا میں پایا جاتا ہے، جسے """"ابیس"""" اور """"ٹسوگا"""" کے طور پر بھی درجہ بندی کیا گیا ہے، اور ہورنیا، جو مشرقی اور جنوبی افریقہ میں پایا جاتا ہے اور """"اسٹیپیلیا"""" اور """"ہودیا"""" سے قریب سے متعلق ہے، دونوں ایک قسم کی کیکٹس یا سمندر کے پودے ہیں.",8.625734806060791,0.0,0.011011838912963867,53.69506859779358,62.331815242767334,easy
جوآن سیبسٹین کیبل اور جان لائیڈ کون سا کھیل کھیلتے ہیں؟,ٹینس,easy,"['مسٹر ڈرلر: اسپرٹ ایک گیم ہے جو نامکو نے نائنٹینڈو ڈی ایس کے لئے تیار کی ہے۔ یہ گیم نائنٹینڈو ڈی ایس کے لانچ کے ساتھ مل کر جاپان اور شمالی امریکہ میں جاری کی گئی تھی', '۔ یہ گیم بعد میں اٹاری ایس ٹی اور شارپ ایم زیڈ کے لیے بھی تیار کی گئی۔', 'اورال اینڈ رائٹ ایک امریکی ملک موسیقی جوڑی تھی جس میں رابرٹ ایلس اورال اور کرٹس رائٹ شامل تھے۔ دونوں ممبروں نے سولو البمز ریکارڈ کیے تھے اور اورال اینڈ رائٹ کے آغاز سے پہلے اپنے سنگلز کو چارٹ کیا تھا']",جوآن سیبسٹین کیبل اور جان لائیڈ دونوں ایک دوسرے گیم میں مشغول ہیں: مسٹر ڈرلر، جسے نائنٹینڈو ڈی ایس کے لئے نامکو نے تیار کیا تھا. تاہم ، وہ اورال اینڈ رائٹ کی طرح ایک ملک موسیقی جوڑی یا سولو فنکار نہیں ہیں۔,5.908815383911133,0.0,0.012724876403808594,42.82375502586365,48.74529528617859,easy
کیم لیپ کون سا جنوبی کوریائی گرل گروپ کا ایک البم ہے؟,لونا,easy,"['""موسز ڈائری جنوبی کوریا کے گرل گروپ نائن موسز اے کا پہلا سنگل البم ہے ، جو گرل گروپ نائن موسز اے کا ایک ذیلی گروپ ہے', '""جینسول (جیسا کہ """"کیم لیپ اینڈ جین سول"""" بھی کہا جاتا ہے) جنوبی کوریا کے گرل گروپ لونا کا ساتواں سنگل البم ہے', 'کوون سوہون (پیدائش: 30 اگست ، 1994) ایک جنوبی کوریائی گلوکارہ اور اداکارہ ہے۔ وہ کیوب انٹرٹینمنٹ کے تحت جنوبی کوریائی گرل گروپ 4 منٹ کی ممبر کے طور پر مشہور تھی۔ وہ جنوبی کوریائی گرل گروپ اورنج کی سابقہ ممبر بھی ہیں']",موسم گرما کی ڈائری ایک سنگل البم ہے جس میں ساؤنڈ ٹریک شامل ہیں ، جبکہ کیم لیپ اور جین سول دونوں ناقابل شناخت سنگل البمز ہیں۔ کوون سوہون 4 منٹ اور آرنج گرل گروپس میں شامل رہ چکی ہیں، تاہم ، وہ تمام البم صرف سنگلز پر مشتمل ہوتے ہیں جو ان کے قبضے یا متعلقہ گانے کی طرف اشارہ کرنے میں مددگار ثابت ہوسکتے ہیں ، جس سے یہ واضح نہیں ہوتا کہ ان کی موسیقی کو مجموعی طور پر ایک البم یا سنگلز کے تحت درجہ بندی کی گئی ہے۔,7.358055353164673,0.0,0.004007101058959961,74.11484551429749,81.47690796852112,easy
بلیک اسٹون چیری اور جین لیوز ایزبل دونوں برطانوی بینڈ تھے؟,نہیں,singlehop,"['۔ گریس (اسکیلر سیموئلز) اور پیٹ (ڈیگو بونٹا) زیڈے (کیک پالمر) کی تلاش کی قیادت کرتے ہیں۔""', 'اورال اینڈ رائٹ ایک امریکی ملک موسیقی جوڑی تھی جس میں رابرٹ ایلس اورال اور کرٹس رائٹ شامل تھے۔ دونوں ممبروں نے سولو البمز ریکارڈ کیے تھے اور اورال اینڈ رائٹ کے آغاز سے پہلے اپنے سنگلز کو چارٹ کیا تھا', '۔ یہ منظر جنوبی انگلینڈ میں پیدا ہوا اور کرس ہل اور کولن کرٹس سمیت ڈی جے کی حمایت سے پھیل گیا۔ اس میں لائٹ آف دی ورلڈ ، لیول 42 ، شکاٹاک اور فریز شامل ہیں۔ اس صنف نے 1980 کے پاپ گروپوں جیسے ہیئر کٹ ، واٹ اور اسپینڈو بیلے کو متاثر کیا۔', '۔ گریس (اسکیلر سیموئلز) اور پیٹ (ڈیگو بونٹا) زیڈے (کیک پالمر) کی تلاش کی قیادت کرتے ہیں۔""', 'اورال اینڈ رائٹ ایک امریکی ملک موسیقی جوڑی تھی جس میں رابرٹ ایلس اورال اور کرٹس رائٹ شامل تھے۔ دونوں ممبروں نے سولو البمز ریکارڈ کیے تھے اور اورال اینڈ رائٹ کے آغاز سے پہلے اپنے سنگلز کو چارٹ کیا تھا', 'اورال اینڈ رائٹ ایک امریکی ملک موسیقی جوڑی تھی جس میں رابرٹ ایلس اورال اور کرٹس رائٹ شامل تھے۔ دونوں ممبروں نے سولو البمز ریکارڈ کیے تھے اور اورال اینڈ رائٹ کے آغاز سے پہلے اپنے سنگلز کو چارٹ کیا تھا', '۔ یہ منظر جنوبی انگلینڈ میں پیدا ہوا اور کرس ہل اور کولن کرٹس سمیت ڈی جے کی حمایت سے پھیل گیا۔ اس میں لائٹ آف دی ورلڈ ، لیول 42 ، شکاٹاک اور فریز شامل ہیں۔ اس صنف نے 1980 کے پاپ گروپوں جیسے ہیئر کٹ ، واٹ اور اسپینڈو بیلے کو متاثر کیا۔', 'اورال اینڈ رائٹ ایک امریکی ملک موسیقی جوڑی تھی جس میں رابرٹ ایلس اورال اور کرٹس رائٹ شامل تھے۔ دونوں ممبروں نے سولو البمز ریکارڈ کیے تھے اور اورال اینڈ رائٹ کے آغاز سے پہلے اپنے سنگلز کو چارٹ کیا تھا', 'آئرن میڈن ایک برطانوی ہیوی میٹل بینڈ ہے جو 1975 میں باسسٹ اسٹیو ہیرس کے ذریعہ تشکیل دیا گیا تھا۔ ان کے ریکارڈنگ کیریئر سے پہلے کئی لائن اپ تبدیلیوں کے بعد ، انہوں نے ہیرس ، گلوکار پال ڈی انو ، گٹارسٹ ڈیو موری اور ڈرمر ڈوگ سیمپسن پر آباد کیا']",جی ہاں، بلیک اسٹون چیری اور ایزبل دونوں برطانوی بینڈ تھے.,4.9418933391571045,4.4130330085754395,4.433694839477539,19.7253897190094,33.51401090621948,medium
نیوزی لینڈ کی بادشاہت کی ایک ایسی رہنما ہے جس نے تخت سنبھالا جب اس کے والد کا انتقال ہوا؟,1952ء میں,multihop,"['""کولٹ فیملی کا قتل عام ایک آسٹریلوی خاندان ہے جس کے بارے میں سنہ 2012 میں انکشاف ہوا تھا کہ وہ چار نسلوں سے قتل عام میں ملوث ہے۔ اس میں شامل تھے """"ٹم اور جون کولٹ"""" جو 1970 کی دہائی میں نیوزی لینڈ سے ہجرت کر گئے تھے', 'نیوزی لینڈ کی بادشاہت ایک آئینی نظام حکومت ہے جس میں ایک موروثی بادشاہ نیوزی لینڈ کا بادشاہ اور ریاست کا سربراہ ہے۔ موجودہ بادشاہ ، ملکہ الزبتھ دوم ، اپنے والد ، کنگ جارج VI کی موت پر تخت نشین ہوئی ، 6 فروری 1952 کو۔', ""ان مائی فادرز ڈین (انگریزی: In My Father's Den) نیوزی لینڈ کی ایک فلم ہے جس کی ہدایت کاری براڈ میک گین نے کی ہے۔ یہ موریس گی کے اسی نام کے ناول پر مبنی ہے۔ یہ فلم اکتوبر 2004 میں ریلیز ہوئی تھی۔"", 'جوزف سالوٹور ""سکینی جوئی"" مرلینو (پیدائش 16 مارچ ، 1962) ایک امریکی مافیا ہے جس کے بارے میں خیال کیا جاتا ہے کہ وہ فلاڈیلفیا جرائم کے خاندان کا باس ہے ، اس کے باوجود کہ اس کے پاس مختلف جائز کاروباری محاذوں کے ساتھ ساتھ اداکاری کے باس کے اکاؤنٹس ہیں', 'نیوزی لینڈ کی بادشاہت ایک آئینی نظام حکومت ہے جس میں ایک موروثی بادشاہ نیوزی لینڈ کا بادشاہ اور ریاست کا سربراہ ہے۔ موجودہ بادشاہ ، ملکہ الزبتھ دوم ، اپنے والد ، کنگ جارج VI کی موت پر تخت نشین ہوئی ، 6 فروری 1952 کو۔', 'جارج VI (البرٹ فریڈرک آرتھر جارج ، 14 دسمبر 1895 - 6 فروری 1952) 11 دسمبر 1936 سے اپنی موت تک برطانیہ اور برطانوی دولت مشترکہ کے ڈومینیونز کا بادشاہ تھا۔ وہ ہندوستان کا آخری شہنشاہ اور دولت مشترکہ کا پہلا سربراہ تھا۔', '۔ مرکزی ڈھال پر علامتیں نیوزی لینڈ کی تجارت ، زراعت اور صنعت کی نمائندگی کرتی ہیں ، اور ایک تاج نیوزی لینڈ کی آئینی بادشاہت کی حیثیت کی نمائندگی کرتا ہے۔']",نیوزی لینڈ کی بادشاہت میں موجودہ حکمران ملکہ الزبتھ دوم ہیں، جنہوں نے اپنے والد کنگ جارج ششم کی موت پر تخت سنبھالا۔,5.120361566543579,4.60832953453064,5.150499105453491,26.909751415252686,41.788941621780396,medium
"""فلم """"وہیل رائیڈر"""" میں پائی کیا اپیرانا کا کردار ادا کرنے والی اداکارہ نے اینی وِٹل اور ایملی بارکلی کے ساتھ ایک ٹی وی فلم میں بھی اداکاری کی جو کس سال ریلیز ہوئی؟""",2009ء میں,multihop,"['""اس کے بعد ، اس نے اپنے کیریئر کا آغاز کیا ، جس میں اس نے ایک بہترین اداکارہ کا ایوارڈ جیتا۔ اس نے اپنے کیریئر کا آغاز کیا ، جس میں اس نے """"دی ریگ"""" ، """"دی ریگ"""" ، """"دی ریگ"""" ، """"دی ریگ"""" اور """"دی ریگ"""" جیسے دو اہم کرداروں میں اداکاری کی', 'اوبرلن ایک افسانوی کردار ہے جو فاکس کی مزاحیہ ہارر سیریز سکریم کوئینز میں پیش کیا گیا ہے۔ اس کردار کو اداکارہ ایما رابرٹس نے پیش کیا ہے اور اس کے پائلٹ ایپیسوڈ کے بعد سے ہی اس سیریز میں نمودار ہوئی ہے', '۔ اس کے کریڈٹ میں """"نائٹ آف دی لونگ ڈیڈ"""" ، """"دی میجوریٹس"""" ، """"مائڈ نائٹ"""" اور """"سانٹا"""" شامل ہیں۔ آخری دو میں ، اس نے ہدایت کاری بھی کی۔ اس نے ایک اداکار کے طور پر چھوٹے چھوٹے کردار ادا کیے ہیں', 'اوبرلن ایک افسانوی کردار ہے جو فاکس کی مزاحیہ ہارر سیریز سکریم کوئینز میں پیش کیا گیا ہے۔ اس کردار کو اداکارہ ایما رابرٹس نے پیش کیا ہے اور اس کے پائلٹ ایپیسوڈ کے بعد سے ہی اس سیریز میں نمودار ہوئی ہے', '""بیل میڈیسن (پیدائش: 15 اکتوبر ، 1999) ایک امریکی اداکارہ ہے۔ وہ """"برج ٹو ٹیرابیٹیا"""" (2007) میں جیس ہارونز کی چھوٹی بہن ، میگ بیل ہارونز ، اور """"میری ڈریک اینڈ جوش"""" میں میریلیس کے کردار کے لئے مشہور ہیں', '۔ اس کے کریڈٹ میں """"نائٹ آف دی لونگ ڈیڈ"""" ، """"دی میجوریٹس"""" ، """"مائڈ نائٹ"""" اور """"سانٹا"""" شامل ہیں۔ آخری دو میں ، اس نے ہدایت کاری بھی کی۔ اس نے ایک اداکار کے طور پر چھوٹے چھوٹے کردار ادا کیے ہیں', '۔ اس نے اپنی پہلی فلم میں اداکاری کی ، """"دی ریگ"""" ، """"دی ریگ"""" اور """"دی ریگ""""۔ اس کے بعد ، اس نے اپنی پہلی فلم میں اداکاری کی ، """"دی ریگ"""" ، """"دی ریگ"""" اور """"دی ریگ""""۔ اس کے بعد ، اس نے اپنی پہلی فلم میں اداکاری کی ، """"دی ریگ"""" اور """"دی ریگ""""۔""', '""ہالی ووڈ کی مشہور اداکارہ جینیفر لوپیز نے اپنے کیریئر کا آغاز ایک فلمی فلم """"مائیک لٹل"""" میں کیا تھا جس میں وہ ایک چھوٹی سی کردار ادا کرتی تھیں۔ اس کے بعد ، اس نے اپنی پہلی ہائی پروفائل نوکری حاصل کی', '""اس کے بعد ، اس نے اپنے کیریئر کا آغاز کیا ، جس میں اس نے ایک بہترین اداکارہ کا ایوارڈ جیتا۔ اس نے اپنے کیریئر کا آغاز کیا ، جس میں اس نے """"دی ریگ"""" ، """"دی ریگ"""" ، """"دی ریگ"""" ، """"دی ریگ"""" اور """"دی ریگ"""" جیسے دو اہم کرداروں میں اداکاری کی', '""ہالی ووڈ کی مشہور اداکارہ جینیفر لوپیز نے اپنے کیریئر کا آغاز ایک فلمی فلم """"مائیک لٹل"""" میں کیا تھا جس میں وہ ایک چھوٹی سی کردار ادا کرتی تھیں۔ اس کے بعد ، اس نے اپنی پہلی ہائی پروفائل نوکری حاصل کی', '۔ اس کے کریڈٹ میں """"نائٹ آف دی لونگ ڈیڈ"""" ، """"دی میجوریٹس"""" ، """"مائڈ نائٹ"""" اور """"سانٹا"""" شامل ہیں۔ آخری دو میں ، اس نے ہدایت کاری بھی کی۔ اس نے ایک اداکار کے طور پر چھوٹے چھوٹے کردار ادا کیے ہیں']","""فلم """"وہیل رائیڈر"""" میں پائیک اپیرانا نے اینی وِٹل اور ایملی بارکلی کے ساتھ ٹیلی ویژن فلم """"دی لارڈ آف دی رنگز: دی رونگ کی ریلیز کے سال کو ظاہر کرنا 2013-07-03 16:04:09""",16.267188549041748,5.664641857147217,15.50524640083313,37.22247362136841,74.6595504283905,medium
فلم نیشن انٹرٹینمنٹ نے 2015 میں بل کونڈن کی ہدایت کاری میں فلم کے حقوق حاصل کیے تھے جو 2005 کے ناول پر مبنی ہے۔,ذہن کی ایک چھوٹی سی چال,multihop,"['۔ یہ فلم والٹر ونجر نے پروڈیوس کی ہے۔ اس فلم کی کہانی مائلس کونولی اور کیتھرین سکوولا نے لکھی ہے۔ یہ فلم یونائیٹڈ آرٹسٹس نے ریلیز کی تھی۔', '۔ ایوانسینس نے اپنے فلمی کیریئر کا آغاز کیا ہے۔', ""۔ اس فلم کی پروڈکشن کمپنی نے دی ویلیج، ایڈورڈ، اور ایڈورڈ کی طرف سے کی تھی۔ اس فلم کی پروڈکشن کمپنی نے 'دی اوولز آف دی گارڈینز: دی اوولز آف گاوہول' کو بنایا تھا۔ یہ فلم 'دی ریئل' کے نام سے مشہور ہے۔ یہ فلم 'دی اوولز آف گاوہول' کے نام سے مشہور ہے۔"", '۔ ایوانسینس نے اپنے فلمی کیریئر کا آغاز کیا ہے۔', '۔ یہ فلم والٹر ونجر نے پروڈیوس کی ہے۔ اس فلم کی کہانی مائلس کونولی اور کیتھرین سکوولا نے لکھی ہے۔ یہ فلم یونائیٹڈ آرٹسٹس نے ریلیز کی تھی۔', '۔ یہ فلم والٹر ونجر نے پروڈیوس کی ہے۔ اس فلم کی کہانی مائلس کونولی اور کیتھرین سکوولا نے لکھی ہے۔ یہ فلم یونائیٹڈ آرٹسٹس نے ریلیز کی تھی۔', ""۔ اس فلم کی پروڈکشن کمپنی نے دی ویلیج، ایڈورڈ، اور ایڈورڈ کی طرف سے کی تھی۔ اس فلم کی پروڈکشن کمپنی نے 'دی اوولز آف دی گارڈینز: دی اوولز آف گاوہول' کو بنایا تھا۔ یہ فلم 'دی ریئل' کے نام سے مشہور ہے۔ یہ فلم 'دی اوولز آف گاوہول' کے نام سے مشہور ہے۔"", ""۔ اس فلم کی پروڈکشن کمپنی نے دی ویلیج، ایڈورڈ، اور ایڈورڈ کی طرف سے کی تھی۔ اس فلم کی پروڈکشن کمپنی نے 'دی اوولز آف دی گارڈینز: دی اوولز آف گاوہول' کو بنایا تھا۔ یہ فلم 'دی ریئل' کے نام سے مشہور ہے۔ یہ فلم 'دی اوولز آف گاوہول' کے نام سے مشہور ہے۔"", '۔ یہ فلم والٹر ونجر نے پروڈیوس کی ہے۔ اس فلم کی کہانی مائلس کونولی اور کیتھرین سکوولا نے لکھی ہے۔ یہ فلم یونائیٹڈ آرٹسٹس نے ریلیز کی تھی۔', '""ٹومی سوڈلو ایک امریکی اداکار اور اسکرین رائٹر ہے۔ انہوں نے فلم """"ہاورڈ دی ڈک"""" (1986) اور """"اسپیس بالز"""" (1987) میں کام کیا ہے۔ انہوں نے فلم """"کول رننگ"""" (1993) ، """"لٹل جنات"""" (1994) اور """"سنو ڈاگ"""" (2002) کے اسکرین پلے میں شریک ہیں']",انسانی فطرت کی ایک طاقتور تصویر پیش کرنے والی یہ متحرک اور دلچسپ فلم نیشن انٹرٹینمنٹ کی تخلیق کردہ سائنس فکشن / کامیڈی ہے جو امریکی خواب کو پورا کرتی ہے۔,6.026622772216797,5.281702280044556,4.287214756011963,32.24278163909912,47.83832144737244,medium
