level,translated_question,translated_answer,translated_context,retrieved_context,final_answer,retriever_time,generator_time,total_time
medium,"""اپ سیریز"" کا نیا ورژن کس نے تیار کیا؟",گریناڈا ٹیلی ویژن,اپ نیو جنریشن ، ایک برطانوی فلم سیریز ہے جو برطانیہ کے 14 بچوں کی زندگیوں کی پیروی کرتی ہے ، جن کی عمر سات سال ہے۔,"۔ اس سیریز کی ہدایت کاری کرس کلیمنٹس نے کی ہے۔ یہ پہلی سیریز ہے جس میں کوئی بلیک بورڈ یا سوفی گگ شامل نہیں کیا گیا ہے۔ یہ پہلی سیریز ہے جس میں """"سائڈ شو باب رابرٹس"""" شامل ہے۔""
۔ یہ ایک ہی وقت میں شائع ہونے والی ایک سیریز ہے جو پہلے سے ہی شائع کی گئی تھی ، لیکن اس کے بعد سے شائع ہونے والی ایک نئی سیریز ہے جو پہلے سے ہی شائع کی گئی ہے۔""
""اس کے بعد ، اس نے ایک نیا پائلٹ ورژن تیار کیا ، جو پہلے ہی """"دی گڈ ، دی بیڈ ، اور دی والبی"""" کے ساتھ مل کر تیار کیا گیا تھا ، اور اس کے علاوہ ، اس میں ایک توسیع شدہ کریڈٹ سیریز بھی شامل تھی جس میں """"ٹرش-او-شٹ"""" کے عملے کے ناموں کو ایڈجسٹ کرنے کے لئے","""اپ سیریز"" کا نیا ورژن کرس کلیمنٹس نے تیار کیا ہے ، اور اس پائلٹ ورژن میں ""دی گڈ ، دی بیڈ ، اور دی والبی"" بھی شامل ہے جسے ایک توسیع شدہ کریڈٹ سیریز ملتی ہے جس میں ""ٹرش-او-شٹ"" کے عملے کے ناموں کو ایڈجسٹ کرنے کے لئے اضافی کردار شامل کیے گئے ہیں۔",0.05941438674926758,42.835742473602295,42.89515686035156
medium,کون نے اس کام میں لیبریٹو لکھا جو اسٹراونسکی نے کینٹاٹا سے پہلے لکھا تھا؟,ڈبلیو ایچ اوڈن اور چیسٹر کالمین,"""اسٹراونسکوی نے """"دی ریگس پروگریس"""" کے لئے ایک گانا لکھا ، جو ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک ہی وقت میں ایک وقت میں ایک وقت میں ایک وقت میں ایک وقت میں ایک وقت میں ایک وقت.""","""کرپٹونومیکن: ایک ناول جو امریکی مصنف نیل اسٹیفنسن نے لکھا ہے ، جو دو مختلف دوروں میں ترتیب دیا گیا ہے
""بیلے کا نام """"جیو ڈی کارٹس"""" ہے ، جو 1936 میں ایگور اسٹراونسکی کے تین """"ڈیلز"""" میں ایک بیلے ہے ، جس میں مصنف نے ایم مالائیف کے تعاون سے لکھی ہے
مائیکل کولنز (پیدائش 1964) ایک آئرش ناول نگار اور بین الاقوامی الٹرا ڈسٹنس رنر ہے۔ ان کا ناول ""دی کیپر آف ٹروتھ"" 2000 بوکر پرائز کے لئے شارٹ لسٹ کیا گیا تھا","اس کام میں لیبریٹو ، جو امریکی مصنف نیل اسٹیفنسن نے لکھی تھی ، کو ""کریپٹونومیکن: ایک ناول"" کہا جاتا ہے اور دو مختلف دوروں میں ترتیب دیا گیا ہے۔",0.020586013793945312,22.83332896232605,22.854480266571045
medium,یہ سیاستدان 1942 میں پیدا ہوا تھا اور 1984 میں سینیٹ کے تیسرے دور کے لئے منتخب کیا گیا تھا.,جمہوری,امریکی صدر جو بائیڈن نے ریپبلکن پارٹی کے حریف جان ایم بیریس کو شکست دے کر تیسری مدت کے لیے دوبارہ انتخاب جیت لیا۔ جوزف روبینٹ جو بائیڈن جونیئر (پیدائش: 20 نومبر 1942) ایک امریکی سیاستدان ہیں جو 2009 سے 2017 تک ریاستہائے متحدہ کے 47 ویں نائب صدر تھے۔,"۔ وہ چار سال ایوان نمائندگان میں خدمات انجام دینے کے بعد اپنی تیسری سینیٹ کی مدت میں ہیں۔
ریاستہائے متحدہ امریکہ کے سینیٹ کے انتخابات 6 نومبر 1984 کو ڈیلاویئر میں منعقد ہوئے تھے۔ موجودہ ڈیموکریٹک سینیٹر جو بائیڈن نے ریپبلکن چیلنجر جان ایم بیریس کو شکست دے کر تیسری مدت کے لئے دوبارہ انتخاب جیت لیا۔
۔ وہ سینیٹ کی مالیاتی کمیٹی کے چیئرمین تھے۔ مائیکٹ 20 اکتوبر ، 2007 کو منعقدہ غیر جانبدار کمبل پرائمری میں اپنی تیسری سینیٹ کی مدت کے لئے بے مقابلہ تھا۔ انہوں نے 1996 سے 2000 تک لوزیانا کے ایوان نمائندگان میں ڈسٹرکٹ 43 میں خدمات انجام دیں",1942 میں پیدا ہونے والی سیاستدان جس نے پہلی بار سینیٹ کا عہدہ سنبھالا اس نے 1984 میں اپنی تیسری مدت کے لیے دوبارہ انتخاب جیت لیا تھا۔,0.016838788986206055,21.093637943267822,21.11047673225403
medium,Ust-Omchug کس بندرگاہ شہر کے شمال مغرب میں ہائی وے پر ہے؟,مگادان,Ust-Ommchug (روسی: Усть-Омчуг) ایک شہری علاقہ (شہری قسم کی بستی) اور روس کے مگادان اوبلاست کے ٹینکنسکی ضلع کا انتظامی مرکز ہے ، جو مگادان کے شمال مغرب میں 271 کلومیٹر کے نشان پر واقع ہے۔ مگادان (روسی: Магадан) ایک بندرگاہ شہر اور مگادان اوبلاست کا انتظامی مرکز ہے ، جو روس کے خلیج ٹائی میں ناگایوو خلیج میں اوخوتسک کے سمندر پر واقع ہے اور کولیمہ خطے کا دروازہ ہے۔,"Ust-Omchug (روسی: Усть-Омчуг) ایک شہری علاقہ (شہری قسم کا آبادکاری) اور روس کے مگادان اوبلاست کے ٹینکنسکی ضلع کا انتظامی مرکز ہے ، جو مگادان کے شمال مغرب میں ہائی وے کے 271 کلومیٹر نشان پر واقع ہے
مگادان (روسی: Магадан) ایک بندرگاہ شہر اور مگادان اوبلاست کا انتظامی مرکز ہے ، جو روس میں واقع ہے ، جو ٹائی خلیج میں ناگایو خلیج میں اوخوتسک کے سمندر پر واقع ہے اور کولیمہ خطے کے گیٹ وے کے طور پر کام کرتا ہے
۔ یہ شمال میں دریائے مائیٹ اور جنوب میں دریائے ایسک کے درمیان واقع ہے۔ یہ پہاڑی راونگلاس گاؤں کے قریب ساحل سے ہاکر کریگ (231 میٹر) پر اپنے بلند ترین مقام تک بڑھتی ہے",شہری علاقہ Ust-Omchug روس کے شہر مگادان کے شمال مغرب میں ہائی وے پر واقع ہے۔,0.006340503692626953,14.894395351409912,14.900735855102539
medium,ابراہیم بوینو ڈی مسکیٹا کی پیدائش کا مقام کون سا صوبہ ہے؟,Flevoland,ابراہیم بیونیو ڈی مسکیٹا (انگریزی: Abraham A. de Mesquita) (مثال کے طور پر: 23 جولائی 1918ء - 19 اگست 2005ء) ایک ڈچ مزاحیہ اداکار، اداکار اور اسٹیج آرٹسٹ تھا جو مزاحیہ چہرے بنانے کی صلاحیت کے لیے مشہور تھا۔ لیولسٹاڈ (انگریزی: Lelystad) نیدرلینڈز کے مرکز میں واقع ایک میونسپلٹی اور شہر ہے۔ یہ صوبہ فلیولینڈ کا دارالحکومت ہے۔,"باچاؤرا (ہندی: بچاؤرا) بھارتی ریاست اتر پردیش کے ضلع وارانسی کے پنڈرا ضلع میں ایک گاؤں ہے جو گاؤں کے نام سے گرام پنچایت کے تحت آتا ہے
۔ یہ گاؤں اسی نام کی گرام پنچایت کے تحت آتا ہے۔ یہ گاؤں وارانسی شہر سے تقریباً 26 کلومیٹر شمال مغرب میں، ریاستی دارالحکومت لکھنؤ سے 262 کلومیٹر جنوب مشرق میں اور قومی دارالحکومت دہلی سے 794 کلومیٹر جنوب مشرق میں واقع ہے۔
، اور شمال میں ایونیو گیبریل اور جنوب میں سین کے درمیان","اپنی سیاق و سباق کی بنیاد پر ، ""بچاؤرا"" ضلع وارانسی میں واقع ہے ، جس میں شہر بھارت کی ریاست اتر پردیش میں واقع ہے۔",0.05601191520690918,17.650378942489624,17.706934690475464
medium,جس شو کے لئے مائیکل وانڈماکر نے کمپوز کیا ہے اس کا نام اس کے تخلیق کار کے ساتھ ہے؟,گولڈبرگز,"""اس نے """"پیرانا 3 ڈی"""" ، """"بلڈ بورن"""" ، """"ٹویسٹڈ میٹل"""" اور """"دی گولڈبرگ"""" سمیت متعدد مشہور منصوبوں پر کام کیا ہے۔ یہ سیریز ایڈم ایف گولڈبرگ نے بنائی تھی اور اس میں وینڈی میک لینڈن کووی ، جیف گارلن ، شان گیامبرون ، ٹرائے جینٹیل ، ہیلی اورینٹیا اور جارج سیگل شامل ہیں۔""","۔ یہ فلم والٹر ونجر نے پروڈیوس کی ہے۔ اس فلم کی کہانی مائلس کونولی اور کیتھرین سکوولا نے لکھی ہے۔ یہ فلم یونائیٹڈ آرٹسٹس نے ریلیز کی تھی۔
۔ اس کے بعد ، انہوں نے ایک کارٹون تیار کیا ، """"بیچڈ ایز"""" ، جس میں انہوں نے کریسٹین وان ورین کے ساتھ اداکاری کی۔""
""بیلے کا نام """"جیو ڈی کارٹس"""" ہے ، جو 1936 میں ایگور اسٹراونسکی کے تین """"ڈیلز"""" میں ایک بیلے ہے ، جس میں مصنف نے ایم مالائیف کے تعاون سے لکھی ہے","جس شو کے لئے مائیکل وانڈماکر نے کمپوز کیا ہے اس کا نام """"جیو ڈی کارٹس"""" ہے ، جو ایگور اسٹراونسکی کی تین بیلوں میں سے ایک ہے جس کا عنوان ہے اور مائیکل وانڈماکر نے مصنف کے طور پر کام کیا ہے۔",0.0019698143005371094,33.528716802597046,33.53068661689758
medium,اس کے بعد ، اس نے 1991 میں قائم ہونے والے ایک دوسرے بینڈ سے متاثر کیا ، جس کا آغاز اس کے باسسٹ اسٹیو ہیرس کے ساتھ ہوا۔,امکان,پروسپیکٹ ایک سلووینیا کے پروگریسو میٹل بینڈ ہے جو 1991 میں قائم ہوا تھا۔ ان کے اثرات میں کوئینزریچ ، فٹس وارننگ ، ڈریم تھیٹر اور آئرن میڈین شامل ہیں۔ آئرن میڈین ایک انگریزی ہیوی میٹل بینڈ ہے جو 1975 میں بیسسٹ اور بنیادی گانا لکھنے والے اسٹیو ہیرس نے لندن کے مشرقی علاقے لیٹن میں تشکیل دیا تھا۔,"""گنگ انڈر"""" ایک امریکی راک بینڈ ایونینسنس کا گانا ہے جو ان کے پہلے اسٹوڈیو البم """"فیلن"""" کے لئے ریکارڈ کیا گیا تھا۔ یہ گانا 9 ستمبر 2003 کو البم کے دوسرے سنگل کے طور پر جاری کیا گیا تھا
۔ کئی آڈیشنز اور تبدیلیوں کے بعد ، حتمی لائن اپ میں گلوکار پال ڈیانا ، گٹارسٹ ڈیو مرے ، ڈینس اسٹریٹون اور ڈرمر کلائیور بر شامل تھے۔ انہوں نے 1980 میں اپنا خود عنوان والا پہلا البم جاری کیا۔
آئرن میڈن ایک برطانوی ہیوی میٹل بینڈ ہے جو 1975 میں باسسٹ اسٹیو ہیرس کے ذریعہ تشکیل دیا گیا تھا۔ ان کے ریکارڈنگ کیریئر سے پہلے کئی لائن اپ تبدیلیوں کے بعد ، انہوں نے ہیرس ، گلوکار پال ڈی انو ، گٹارسٹ ڈیو موری اور ڈرمر ڈوگ سیمپسن پر آباد کیا",اس حقیقت سے پتہ چلتا ہے کہ آئرن میڈن ایک برطانوی ہیوی میٹل بینڈ تھا جس کی تشکیل باسسٹ اسٹیو ہیرس نے 1975 میں کی تھی اور پال ڈیانا ، ڈیو موری اور ڈوگ سیمپسن سمیت متعدد تبدیلیوں کے بعد 1980 میں اپنا خود ساختہ البم جاری کرنے والی تنظیم پر قبضہ کیا تھا۔,0.0050051212310791016,40.672929525375366,40.677934646606445
medium,اس فلم کی ڈسٹری بیوشن کس نے کی تھی؟ اس فلم میں 30 اکتوبر 1964 کو پیدا ہونے والے اداکار نے کام کیا تھا۔,وارنر بروس,"گیون او کونر (پیدائش 30 اکتوبر ، 1964) ایک امریکی فلم ڈائریکٹر ، اسکرین رائٹر ، پروڈیوسر ، ڈرامہ نگار اور اداکار ہے۔ ستمبر 2017 میں ، یہ اعلان کیا گیا تھا کہ وہ ڈی سی توسیع شدہ کائنات کی فلم ""خودکشی اسکواڈ"" کا سیکوئل لکھیں گے اور ہدایت کریں گے۔ خودکشی اسکواڈ ایک 2016 امریکی سپر ہیرو فلم ہے جو اسی نام کے ڈی سی اینٹی ہیرو ٹیم پر مبنی ہے ، جسے وارنر برادرز نے تقسیم کیا ہے۔","۔ یہ فلم والٹر ونجر نے پروڈیوس کی ہے۔ اس فلم کی کہانی مائلس کونولی اور کیتھرین سکوولا نے لکھی ہے۔ یہ فلم یونائیٹڈ آرٹسٹس نے ریلیز کی تھی۔
""ٹومی سوڈلو ایک امریکی اداکار اور اسکرین رائٹر ہے۔ انہوں نے فلم """"ہاورڈ دی ڈک"""" (1986) اور """"اسپیس بالز"""" (1987) میں کام کیا ہے۔ انہوں نے فلم """"کول رننگ"""" (1993) ، """"لٹل جنات"""" (1994) اور """"سنو ڈاگ"""" (2002) کے اسکرین پلے میں شریک ہیں
""جفری جیکٹ (پیدائش: 15 اکتوبر ، 1966 ، بی سٹی ، ٹیکساس) ایک امریکی اداکار ہے۔ اس نے اپنے کیریئر کا آغاز 1978 میں فلموں میں کیا تھا """"ویچ ماؤنٹین سے واپسی"""" اور """"خون کے بھائیوں""""","فلم ""ہاورڈ دی ڈک"" (1986) کی تقسیم یونائیٹڈ آرٹسٹس نے کی تھی، جس میں اداکار ٹومی سوڈلو اور ایک متبادل کاسٹ شامل تھا جو 30 اکتوبر 1964 کو پیدا ہوا تھا.",0.018941402435302734,24.53932785987854,24.558269262313843
medium,نیلہ سیتھلنگم مدراس میں کلاکشیترا کی ایک سابقہ طالبہ تھیں ، جو سریماتی کی سرپرستی میں تھیں ، جو ایک ہندوستانی تھیوسوفسٹ اور کس ہندوستانی کلاسیکی رقص کی شکل کی کوریوگرافر تھیں۔,بھرتناٹیم,نیلا سیتھلنگم (انگریزی: Neela Sathyalingam) (پیدائش: 1938ء - 9 مارچ 2017ء) ایک سنگاپور کی کلاسیکی ہندوستانی رقاصہ، کوریوگرافر اور انسٹرکٹر تھی۔ وہ سری لنکن تامل نژاد تھیں۔ وہ سری لنکن کلاسیکی رقص کی ایک ہندوستانی تھیوسوفسٹ، ڈانسر اور کوریوگرافر تھیں اور جانوروں کے حقوق اور فلاح و بہبود کے لیے سرگرم تھیں۔,"نٹیسا ڈانڈائیپانی پیلائی ایک ہندوستانی کلاسیکی رقاصہ اور کوریوگرافر تھیں۔ وہ ہندوستانی رقص کی ایک مشہور شکل تھی ، جس میں وہ ایک کلاسیکی رقص کی شکل کے استاد تھے۔ اس کے بعد ، وہ روکمنڈی دیوی ارونڈیمہ کے ساتھ مل کر ایک کلاسیکی رقص کی شکل کے استاد بن گئے
کنکاکا سرینواسن ایک ہندوستانی کلاسیکی رقاصہ اور بھارت نٹیم کے کلاسیکی رقص کی شکل کی معروف نمائندوں میں سے ایک ہیں۔ وہ واجھور بی رمیہ پیلائی کی شاگرد ہیں اور وہ رقص کی شکل کی واجھور روایت سے منسلک ہیں۔ وہ 1998 میں سنگیت ناٹک ایوارڈ کے وصول کنندہ ہیں
نیلہ سیتھلنگم (انگریزی: Neela Sathyalingam) (پیدائش: 9 مارچ، 1977) ایک سنگاپور کی کلاسیکی ہندوستانی رقاصہ، کوریوگرافر اور انسٹرکٹر تھی۔ وہ سری لنکن تامل نژاد تھیں۔ وہ سری لنکن کی ایک کلاسیکی ہندوستانی رقص کی ماہر تھیں","مدراس میں ""نیلا سیتھلنگم"" کو سرپرستی کرنے والا شخص کنکا چکرامونی ناتھ یا سریموتی ناتھ ہوگا جس کی شناخت کوروگرافر ہندوستانی تھیوسوفسٹ ہونے کے طور پر نہیں کی گئی ہے",0.11924409866333008,27.519646644592285,27.638890743255615
medium,"""اس ویب سائٹ کا نام """"پینیلوپ پرنسس آف پیٹس"""" ہے۔""",ٹرنر براڈکاسٹنگ,"""اسٹارٹ اپ کے مطابق ، """"پینیلوپ"""" کا آغاز مارچ 2007 میں ہوا تھا ، جب اس کی پہلی ویب سیریز کا آغاز ہوا تھا ، اور اس کے بعد اس کی پہلی سیریز کا آغاز دسمبر 2008 میں ہوا تھا۔ سپر ڈیلکس ایک تفریحی کمپنی ہے جو ٹرنر براڈکاسٹنگ کی ملکیت ہے ، لیکن اس سے آزادانہ طور پر کام کرتی ہے۔""","۔ پی پی کے نام سے جانا جاتا ہے ، انہوں نے بلاک بسٹر ہٹ فلم """"جیا منڈے را"""" اور """"چیناکشاوا ریڈی"""" میں ولن کے طور پر کام کیا۔""
۔ اس کی حمایت جے بی کارلن کے ذریعہ ہدایت کردہ ایک ویڈیو نے کی۔""
جاری کیا گیا تھا، جس میں ریٹرو ڈائیونگ اسٹوڈیوز اور ریٹرننگ نائٹ کے ساتھ.""","""پینیلوپ پرنسس آف پیٹس""",0.014073848724365234,4.9238011837005615,4.937875032424927
medium,"""پمپکن پیچ"" میں ڈین منچ کا کردار ادا کرنے والی اداکارہ نے کس فلم میں اپنا فلمی آغاز کیا؟",ہالووین,اس قسط میں ، ڈین مونچ (جیمی لی کرٹس) ایک اعلان کرتا ہے جو کیمپس کو متاثر کرتا ہے ، اور زیادہ تر ، چینل (ایما رابرٹس) کا منصوبہ ہے کہ وہ اپنی کاپا صدارتی مہم کی حمایت میں کدو پیچ پارٹی پھینک دے۔ اس نے 1978 میں جان کارپینٹر کی فلم ہالووین میں لوری اسٹروڈ کے کردار میں اداکاری کرکے اپنی فلمی شروعات کی۔,"۔ اداکارہ ایو آرڈن نے اس فلم میں اپنا فلمی آغاز کیا ، جو اپنے اصل نام ، یونس کوڈینس کے نام سے نمودار ہوئی۔""
""ہالی ووڈ کی مشہور اداکارہ جینیفر لوپیز نے اپنے کیریئر کا آغاز ایک فلمی فلم """"مائیک لٹل"""" میں کیا تھا جس میں وہ ایک چھوٹی سی کردار ادا کرتی تھیں۔ اس کے بعد ، اس نے اپنی پہلی ہائی پروفائل نوکری حاصل کی
۔ اس نے اپنی پہلی فلم میں اداکاری کی ، """"دی ریگ"""" ، """"دی ریگ"""" اور """"دی ریگ""""۔ اس کے بعد ، اس نے اپنی پہلی فلم میں اداکاری کی ، """"دی ریگ"""" ، """"دی ریگ"""" اور """"دی ریگ""""۔ اس کے بعد ، اس نے اپنی پہلی فلم میں اداکاری کی ، """"دی ریگ"""" اور """"دی ریگ""""۔""","ایو آرڈن نے ""مائیکل"" نامی فلم میں ایک چھوٹا سا کردار ادا کرتے ہوئے اپنا فلمی آغاز کیا جبکہ جینیفر لوپیز نے پہلی بار دوسری فلم ""دی ریگ"" اور بعد میں ""اوینجرز: اینڈ گیم"" میں اداکاری کرکے اپنا فلمی آغاز کیا۔",0.009868383407592773,32.64902973175049,32.65889811515808
medium,کون سا ایکسپریس بس روٹ ایک ہسپتال جاتا ہے جس نے نیورو سرجری کی بنیاد رکھی؟,روٹ 160,روٹ 160 ایک ایکسپریس بس روٹ ہے جو ایسیکس ، میری لینڈ کے علاقے میں دو مقامات سے بالٹیمور اور جان ہاپکنز ہسپتال تک چلتی ہے: فاکس ریج اور وائسپرنگ ووڈس۔ ہاروی کوشنگ کے ذریعہ نیورو سرجری ، الفریڈ بلیک کے ذریعہ دل کی سرجری ، اور لیو کینر کے ذریعہ پیڈیاٹریکس اور چائلڈ سائیکیٹری سمیت بہت سی طبی مہارتیں قائم کی گئیں۔,"۔ اس کے دوران انہوں نے ""جرنل آف نیورو سرجری: اسپائن"" ، ""جرنل آف نیورو سرجری: پیڈیاٹکس"" اور ""نیورو سرجیکل فوکس"" کی بھی بنیاد رکھی۔ یہ پہلا چار ٹانگوں والا ، آن لائن نیورو سرجری ہے۔
۔ ڈاکٹر جین نیورو سرجری میں ہسپتال کے رہائشی تربیتی پروگرام کے پروگرام ڈائریکٹر تھے۔ وہ 1992 سے 2013 تک ""جرنل آف نیورو سرجری"" کے ایڈیٹر کے عہدے پر فائز تھے
جان اے جین (پیدائش: 21 ستمبر 1931 - 18 ستمبر 2015) ایک امریکی نیورو سرجن اور یونیورسٹی آف ورجینیا میں نیورو سرجری کے پروفیسر تھے۔ وہ 1969 سے 2006 تک یونیورسٹی آف ورجینیا میں نیورو سرجری کے محکمہ کے چیئرمین تھے",نیویارک شہر میں واقع ایکسپریس بس روٹ نے جرنل آف نیورو سرجری کی بنیاد رکھی، جسے ڈاکٹر جان اے جین کا نام دیا گیا تھا۔,0.0021638870239257812,19.274139404296875,19.2763032913208
medium,مس انڈیا ورلڈ وائیڈ کی 2014 کی فاتح اداکارہ دلجیت دوسنجھ نے 2016 میں کون سی فلم میں اداکاری کی؟,امبارساریہ,امبارساریہ ایک ہندوستانی پنجابی زبان کی مزاحیہ فلم ہے جس کی ہدایت کاری مندیپ کمار نے کی ہے ، جس میں دیراج رتن نے لکھا ہے اور دلجیت دوسنجھ ، مونیکا گل ، نوینت کاور دھن ، لارین گوٹلیب نے مرکزی کردار ادا کیا ہے۔ یہ فلم 25 مارچ ، 2016 کو دنیا بھر میں ریلیز ہوئی تھی۔ مونیکا گل (پنجابی: مونیکا گل ، 24 جون ، 1991 کو پیدا ہوا) ایک ہندوستانی نژاد امریکی ماڈل ، اداکارہ اور خوبصورتی مقابلہ ہولڈر ہے۔,"۔ وہ 26 نومبر 2013 کو مس انڈیا نیو انگلینڈ کی حیثیت سے کام کرتے ہوئے مس انڈیا امریکہ کی فاتح بھی ہیں۔ 2015 میں ، اس نے ایم ٹی وی انڈیا شو ""انڈیا کے اگلے ٹاپ ماڈل"" میں حصہ لیا۔ اس نے 2016 کی فلم ""امبارساریہ"" میں پنجابی سنیما میں قدم رکھا۔
پریتی بورتاکور ایک بھارتی اداکارہ ہیں جنھوں نے آسام میں فلمی دنیا میں اپنی پہلی فلم بنائی۔ انہوں نے اسامہ کی فلم 'نائک' میں اداکاری کی اور اس کے بعد 'ناباجیبون' میں اداکاری کی
۔ اس مقابلے میں مس انڈیا کا اعزاز حاصل کرنے والی خاتون کو مس انڈیا کا اعزاز دیا جاتا ہے۔","دلجیت دوسنجھ نے 2016 میں پنجابی فلم ""امبارساریہ"" میں اداکاری کی تھی۔",0.010140180587768555,11.798737049102783,11.808877229690552
medium,ون اسٹار ورلڈ کیسینو اور گولڈ ماؤنٹین کیسینو کے بڑے مربع فوٹیج کیا ہے,519،000 مربع فٹ,"اس کیسینو کو پی اسٹریٹ ، این ای اور سیم نوبل پارک وے کے کونے پر واقع ہے ، اور اس تک انٹرسٹیٹ ایگزٹ 35 33 کے ذریعے رسائی حاصل کی جاسکتی ہے۔ یہ کیسینو 2004 میں ون اسٹار کیسینو کے طور پر کھولا گیا تھا ، اور اس میں 395 کمروں کے ہوٹل ٹاور کے ساتھ توسیع کی گئی تھی ، اور اس کا نام تبدیل کردیا گیا تھا ون اسٹار ورلڈ کیسینو 2009 میں ، اس کے 519,000،XNUMX مربع فٹ کی کیسینو فرش کے ساتھ ، اسے ریاست اوکلاہوما کا سب سے بڑا کیسینو بنا دیا گیا تھا۔","گولڈ ماؤنٹین کیسینو ، جو ایک مقامی امریکی کیسینو ہے ، جو آرڈمور ، اوکلاہوما میں واقع ہے ، اور اس کی ملکیت اور چلانے والی چکاسو نیشن ہے
۔ اس میں ممبر کیم لیپ کا تعارف کیا گیا ہے اور اس میں دو سولو پٹریوں ، """"مگر"""" اور """"ٹوائیلیٹ"""" شامل ہیں۔""
۔ تاریخی چیشلم ٹریل مویشی ڈرائیو کی سائٹ کے ساتھ واقع ، یہ کیسینو ہائی وے 81 پر شہر کے مرکز سے پانچ میل شمال میں ہے۔ چیشلم ٹریل ڈنکن ، اوکلاہوما کے ایک اور گیمنگ سینٹر ، ون ورلڈ کیسینو کے شمال مغرب میں واقع ہے۔",ون اسٹار ورلڈ کیسینو اور گولڈ ماؤنٹین کیسینو دونوں اوکلاہوما میں مقامات پر واقع ہیں ، لیکن وہ مختلف شہروں آرڈمور اور ڈنکن میں واقع ہیں۔,0.016598939895629883,24.36830759048462,24.38490653038025
medium,اس یونیورسٹی میں کتنے اسکول ہیں جہاں ڈین ڈبلیو ریچر اسٹائر ٹیلر سینٹر کے ایگزیکٹو ڈائریکٹر ہیں؟,ساتواں,اسٹینفورڈ یونیورسٹی کے اسٹینفورڈ گریجویٹ اسکول آف بزنس اور اسٹینفورڈ لا اسکول کے مشترکہ مرکز اسٹیر ٹیلر سینٹر فار انرجی پالیسی اینڈ فنانس کے ایگزیکٹو ڈائریکٹر کے طور پر ، اسٹینفورڈ گریجویٹ اسکول آف بزنس (اسٹینفورڈ بزنس اسکول ، اسٹینفورڈ جی ایس بی ، یا جی ایس بی کے نام سے بھی جانا جاتا ہے) اسٹینفورڈ یونیورسٹی کے سات اسکولوں میں سے ایک ہے۔,"۔ ریچر اس وقت اسٹینفورڈ یونیورسٹی میں اسٹینفورڈ گریجویٹ اسکول آف بزنس اور اسٹینفورڈ لا اسکول کے مشترکہ مرکز اسٹینفورڈ سینٹر برائے توانائی کی پالیسی اور فنانس کے ایگزیکٹو ڈائریکٹر ہیں
۔ وہ تھامس ڈبلیو اسمتھ صدارتی چیئر ان بزنس ایتھکس ، پروفیسر آف اکنامکس ، بی بی اینڈ ٹی سینٹر فار دی اسٹڈی آف کیپٹالزم ، اور ویک فارسٹ یونیورسٹی میں ایوڈیمونیا انسٹی ٹیوٹ کے ایگزیکٹو ڈائریکٹر ہیں
بیری سوئزر سینٹر ، جو نارمن ، اوکلاہوما میں اوکلاہوما یونیورسٹی کے کیمپس میں واقع ہے ، میں فٹ بال کے دفاتر ، فٹ بال لاکر روم ، سامان کا کمرہ ، سیگفریڈ اسٹرنگ اینڈ کنڈیشننگ کمپلیکس ، فریڈ اسپورٹس میڈیسن فیکلیٹی اور ٹچ ڈاؤن کلب لیجنڈز لابی ہیں",اس سوال کو اس سیاق و سباق سے مناسب طریقے سے جواب دینا مشکل ہے کیونکہ یہ متن منسلک متغیرات کا استعمال کرتا ہے جو مختلف اداروں یا شعبے سے تعلق رکھتے ہیں۔ یونیورسٹی میں اسکولوں کی تعداد جیسے جواب دینے والی معلومات کا پتہ نہیں لگایا گیا ہے یا سیاق و سباق میں موجود متن سے بیان نہیں کیا گیا ہے۔,0.0200653076171875,45.313180923461914,45.3332462310791
