translated_question,translated_answer,classification,retrieved_context,final_answer,classification_time,decomposition_time,retrieval_time,generation_time,total_time,level
Comx-35 اور شارپ MZ دونوں ذاتی کمپیوٹر کی اقسام ہیں؟,ہاں، ہاں,singlehop,"['COMX-35 ایک گھریلو کمپیوٹر تھا جو آر سی اے 1802 مائکرو پروسیسر کا استعمال کرنے والے بہت کم نظاموں میں سے ایک تھا ، وہی مائکرو پروسیسر جو کچھ خلائی تحقیقات میں بھی استعمال ہوتا ہے۔', 'نے اصطلاح """"پرسنل کمپیوٹر"""" اور """"پی سی"""" دونوں کو تیار کیا، ایک ذاتی کمپیوٹر ایک انٹریکٹو انفرادی استعمال کے لئے ہے، جس میں ایک مین فریم کمپیوٹر کے برعکس، جہاں اختتامی صارف کی درخواستوں کو آپریٹنگ عملے کے ذریعے فلٹر کیا جاتا ہے، یا ایک وقت کا', 'میباچ 57 (چیسس نمبر: W240) اور میباچ 62 (چیسس نمبر: V240) ، ڈیملر کرسلر اے جی (اب ڈیملر اے جی) کے ذریعہ برانڈ کی بحالی کے بعد سے میباچ برانڈ کے پہلے آٹوموبائل ماڈل تھے۔ وہ 1997 میں پیش کردہ بینز میباچ تصوراتی کار سے ماخوذ ہیں']",جی ہاں، ایک سیاق و سباق کے اندر دونوں ذاتی کمپیوٹرز کی اقسام تھیں. اگرچہ ان دو مصنوعات میں سے کوئی بھی دوسروں کی طرح مخصوص پی سی جیسی خصوصیات نہیں رکھتا ہے ، لیکن وہ دونوں ایسے آلات تھے جو انفرادی افراد کے ذریعہ استعمال اور بات چیت کرنے کے لئے ڈیزائن کیے گئے تھے ، جیسا کہ بیان کردہ ہے۔,5.09032416343689,0.0,0.0005056858062744141,61.49975538253784,66.590585231781,easy
ڈیان ولکنز اور اسٹیون اسپیلبرگ نیو ہالی ووڈ کے بانیوں میں سے ایک ہیں,اسٹیون ایلن اسپیلبرگ,singlehop,"['۔ جبکہ کترینہ باؤڈن ، ایلس گریسن ، مائیکل سیڈلیٹز ، ڈیو شیریڈن اور ڈیوڈ کوہنر معاون کرداروں میں دکھائی دیتے ہیں۔', '۔ اس فلم میں مائیکل کین ، سلویسٹر اسٹالون ، میکس وان سیڈو ، ڈینیئل میسی ، بوبی مور اور پیلی نے مرکزی کردار ادا کیا۔', 'ہائی اسکول میوزیکل ، ایک ڈزنی میوزیکل ، رومانٹک ، مزاحیہ اور ڈرامہ فلم ہے جس میں پیٹر بارسکوچینی ، زیک ایفرون ، وینیسا ہڈسن ، ایشلے ٹیسڈیل ، لوکاس گریبل ، کوربن بلو اور مونیک کولمین نے مرکزی کردار ادا کیا ہے']",ڈیان ولکنز اور اسٹیون اسپیلبرگ نیو ہالی ووڈ کے بانیوں میں سے ایک نہیں ہیں، کیونکہ سیاق و سباق میں ان کا ذکر نہیں کیا گیا ہے.,6.271371603012085,0.0,0.012792110443115234,35.54771423339844,41.83187794685364,easy
ایمی لی اور ٹی ایس ایم ، موسیقی کی کس صنف سے متعلق ہیں؟,چٹان,multihop,"['بلیو گراس موسیقی امریکی روٹس میوزک کی ایک شکل ہے ، اور ملک کی موسیقی کی ایک متعلقہ صنف ہے', 'اورال اینڈ رائٹ ایک امریکی ملک موسیقی جوڑی تھی جس میں رابرٹ ایلس اورال اور کرٹس رائٹ شامل تھے۔ دونوں ممبروں نے سولو البمز ریکارڈ کیے تھے اور اورال اینڈ رائٹ کے آغاز سے پہلے اپنے سنگلز کو چارٹ کیا تھا', '۔ شو کی آرکسٹرا میوزک کرسٹوفر ٹنگ نے تشکیل دی تھی۔ اس سیریز کو بہت سے فنکاروں کی نمائش اور میوزک کے کاروبار میں ان کی ترقی میں مدد کرنے کا سہرا دیا جاتا ہے']",ایمی لی اور ٹی ایس ایم (ٹنگ، رابرٹ اسمتھ اور مائیکل اسمتھ) موسیقی کی صنف ، بلیو گراس سے متعلق ہیں۔,5.554541110992432,0.0,0.010809659957885742,26.043843269348145,31.609194040298462,easy
ریاستہائے متحدہ امریکہ کے ہوائی اڈے پر ، یونائیٹڈ ایکسپریس نے سان فرانسسکو کے لئے پروازیں ختم کردی ہیں ، اور یہ چیری کیپیٹل ہوائی اڈے اور چیکو میونسپل ہوائی اڈے کے درمیان ہے۔,چیکو میونسپل ہوائی اڈے,multihop,"['۔ عام ہوا بازی کے علاوہ ، ہوائی اڈے نے سان فرانسسکو سے اور یونائیٹڈ ایکسپریس پر مسافر پروازیں شیڈول کی ہیں۔', '۔ ہوائی اڈے میں 8 جون ، 2010 سے کوئی شیڈول مسافر سروس نہیں رہی ہے ، جب یونائیٹڈ ایکسپریس (اسکائی ویسٹ ایئر لائنز کے ذریعہ یونائیٹڈ ایئر لائنز کے ساتھ کوڈ شیئرنگ معاہدے کے ذریعے چلائی جاتی ہے) نے لاس اینجلس بین الاقوامی ہوائی اڈے کی پروازیں ختم کردی', 'ریگن واشنگٹن نیشنل ہوائی اڈے (ڈی سی اے) میں مرکز کے ساتھ']",سان فرانسسکو سے یونائیٹڈ ایکسپریس پروازیں ختم کردی گئی ہیں ، اور چیری کیپیٹل ہوائی اڈا اور چیکو میونسپل ہوائی اڈا اس کے درمیان واقع ہیں۔,7.507866859436035,0.0,0.02023935317993164,35.652071475982666,43.18017768859863,easy
نیکول مچل ایک امریکی موسمیاتی ماہر ہیں جو پہلی جنگ عظیم کے دوران فرانس میں مارے گئے مسیسیپی کے باشندے کے نام پر ایئر فورس کے کس اڈے میں تعینات ہیں؟,کیسلر ایئر فورس بیس,multihop,"['۔ مچل امریکی ایئر فورس ریزرو میں میجر بھی ہیں ، جو کیسلر ایئر فورس بیس ، مسیسیپی میں 53 ویں موسم کی نشاندہی اسکواڈرن میں فضائی موسمیات کے افسر (ہریکن ہنٹر ایئر بورن موسمیات) کے طور پر تفویض کیا گیا ہے', '۔ اس اڈے کا نام ایوی ایٹر 2 ڈی لیفٹیننٹ سیموئیل ریوز کیسلر ، جونیئر کے اعزاز میں رکھا گیا ہے ، جو پہلی جنگ عظیم کے دوران فرانس میں مارا گیا تھا', 'نکول لین مچل (پیدائش 10 اکتوبر ، 1974) میامی ، فلوریڈا میں ڈبلیو ایف آر ٹی وی کے لئے ایک امریکی آن کیمرہ موسمیات دان ہیں']",نیکول مچل امریکہ کی فضائیہ میں میجر ہیں اور وہ میسیپی، امریکہ میں واقع کیسلر ایئرفورس بیس پر تعینات ہیں۔ یہ اڈے کا نام پہلی جنگ عظیم کے دوران فرانس میں مارے گئے سیموئیل ریوز کیسیلا جونیئر کے اعزاز میں رکھا گیا ہے۔,6.639350891113281,0.0,0.015369892120361328,48.53832268714905,55.19304347038269,easy
"""پسیوڈوٹسوگا ، جو شمالی امریکہ اور مشرقی ایشیا میں پایا جاتا ہے ، جسے """"ابیس"""" اور """"ٹسوگا"""" کے طور پر بھی درجہ بندی کیا گیا ہے ، اور ہورنیا ، جو مشرقی اور جنوبی افریقہ میں پایا جاتا ہے اور """"اسٹیپیلیا"""" اور """"ہودیا"""" سے قریب سے متعلق ہے ، دونوں کس قسم کے ہیں؟""",نسل,multihop,"['۔ یہ جینس کم از کم یورپ کے میوسین اور شمالی امریکہ اور مشرقی ایشیا کے پیلیوسین سے فوسل ریکارڈ میں موجود ہے۔', 'یہ فہرست فی الحال تسلیم شدہ پرجاتیوں کی ہے جن کا تعلق جینس پٹیلٹوس سے ہے۔ تمام پرجاتیوں کی اصل آبائی سرزمین آسٹریلیا ہے ، زیادہ تر خشک علاقوں میں ، حالانکہ ایک پرجاتی تسمانیہ اور ایک اور ملائیشیا میں بھی پائی جاتی ہے۔', '۔ مثال کے طور پر جنوبی افریقہ اور مڈغاسکر کے صحراؤں اور خشک علاقوں سے نکلنے والے لمبے پتلے """"یوفوربیاس"""" ، شمالی امریکہ اور جنوبی امریکہ سے اسی طرح کے شکل کے کیکٹس ، جو اسی طرح کے ارتقائی مقام پر ہیں ، اور شارپلیڈیسی خاندان کے دو نسلوں کے ممبر ہیں']",جینس پتیلوسٹوگا، جسے ابیس اور ٹسوگا بھی کہا جاتا ہے، اور ہورنیکا، جسے اسٹیپیلیا اور ہڈیا بھی کہا جاتا ہے، دونوں جینسیں ہیں جو مختلف قسم کی کاکٹس ہیں. پتیلوسٹوگا شمالی امریکہ اور مشرقی ایشیا میں پایا جاتا ہے، جبکہ ہورنیکا جنوبی افریقہ اور مڈغاسکر کے صحراؤں اور خشک علاقوں سے پیدا ہوتی ہے. ان دونوں جینسوں کو شارپلیڈیسی خاندان میں درجہ بندی کیا گیا ہے ، جو نیلگوپس اور کارنوس سیٹیم کی شاخوں سے تعلق رکھتا ہے۔,7.166075944900513,0.0,0.007868051528930664,90.40803956985474,97.58198356628418,easy
جوآن سیبسٹین کیبل اور جان لائیڈ کون سا کھیل کھیلتے ہیں؟,ٹینس,multihop,"['مسٹر ڈرلر: اسپرٹ ایک گیم ہے جو نامکو نے نائنٹینڈو ڈی ایس کے لئے تیار کی ہے۔ یہ گیم نائنٹینڈو ڈی ایس کے لانچ کے ساتھ مل کر جاپان اور شمالی امریکہ میں جاری کی گئی تھی', '۔ یہ گیم بعد میں اٹاری ایس ٹی اور شارپ ایم زیڈ کے لیے بھی تیار کی گئی۔', 'اورال اینڈ رائٹ ایک امریکی ملک موسیقی جوڑی تھی جس میں رابرٹ ایلس اورال اور کرٹس رائٹ شامل تھے۔ دونوں ممبروں نے سولو البمز ریکارڈ کیے تھے اور اورال اینڈ رائٹ کے آغاز سے پہلے اپنے سنگلز کو چارٹ کیا تھا']","میں اس سیاق و سباق یا سوال سے متعلق کسی بھی معلومات تک رسائی حاصل کرنے اور جان لائڈ یا جوین سیبسٹین کیبل جیسے مشہور موسیقاروں کے گانے ""آر ان اینڈ رائٹ"" پر تبادلہ خیال نہیں کر سکتا. یہ ایک ہارڈ ویئر اور گیمنگ کمپنی ہے، جبکہ دوسرا موسیقی کا ایک مشہور جوڑا ہے۔ اس موضوع پر مزید معلومات فراہم کرنے سے مدد مل سکتی ہے.",5.501092433929443,0.0,0.01276540756225586,61.20532274246216,66.71918058395386,easy
کیم لیپ کون سا جنوبی کوریائی گرل گروپ کا ایک البم ہے؟,لونا,singlehop,"['""موسز ڈائری جنوبی کوریا کے گرل گروپ نائن موسز اے کا پہلا سنگل البم ہے ، جو گرل گروپ نائن موسز اے کا ایک ذیلی گروپ ہے', '""جینسول (جیسا کہ """"کیم لیپ اینڈ جین سول"""" بھی کہا جاتا ہے) جنوبی کوریا کے گرل گروپ لونا کا ساتواں سنگل البم ہے', 'کوون سوہون (پیدائش: 30 اگست ، 1994) ایک جنوبی کوریائی گلوکارہ اور اداکارہ ہے۔ وہ کیوب انٹرٹینمنٹ کے تحت جنوبی کوریائی گرل گروپ 4 منٹ کی ممبر کے طور پر مشہور تھی۔ وہ جنوبی کوریائی گرل گروپ اورنج کی سابقہ ممبر بھی ہیں']",جینسول ایک سنگل البم ہے جس میں لونا شامل ہیں ، جو ایک جنوبی کوریائی گرل گروپ ہے۔,5.27765154838562,0.0,0.0010802745819091797,24.790096282958984,30.068828105926514,easy
بلیک اسٹون چیری اور جین لیوز ایزبل دونوں برطانوی بینڈ تھے؟,نہیں,singlehop,"['۔ اس لیبل نے گروپ کے پہلے البم کے لئے برطانیہ میں تقسیم کے معاہدے کے لئے کلیپ آپ ہینڈس ، جی جی پر دستخط کیے۔', 'اورال اینڈ رائٹ ایک امریکی ملک موسیقی جوڑی تھی جس میں رابرٹ ایلس اورال اور کرٹس رائٹ شامل تھے۔ دونوں ممبروں نے سولو البمز ریکارڈ کیے تھے اور اورال اینڈ رائٹ کے آغاز سے پہلے اپنے سنگلز کو چارٹ کیا تھا', 'بلیک اسٹون چیری ایک امریکی ہارڈ راک بینڈ ہے جو 2001 میں ایڈمنٹن ، کینٹکی میں تشکیل دیا گیا تھا۔ وہ روڈ رنر ریکارڈز کے ساتھ معاہدہ کیا گیا تھا ، اب وہ ماسکوٹ لیبل گروپ کے ساتھ معاہدہ کیا گیا ہے', '۔ وہ ڈبلن میں رہتی ہے۔ برطانوی آن لائن اخبار ، """"دی انڈیپنڈنٹ"""" نے اسے آئرش کرائم کی پہلی خاتون کے طور پر حوالہ دیا ہے۔""', '""جینی ایٹاک (پیدائش: 18 دسمبر 1989) ایک انگریزی اداکارہ ہے ، جو ایوارڈ یافتہ ای 4 سیریز """"دی انبیٹیوینرز"""" میں شارلٹ ہینچکلف کے کردار کے لئے مشہور ہے', 'لیڈی ہڈین گیسٹ (پیدائش: 22 نومبر ، 1958 میں) ایک امریکی اداکارہ اور مصنفہ ہیں۔ انہوں نے 1978 میں جان کارپینٹر کی فلم ہالووین میں لوری اسٹروڈ کے طور پر اداکاری کی ، جس نے انہیں ہارر میں ایک قابل ذکر اداکارہ کے طور پر قائم کیا', '۔ اس لیبل نے گروپ کے پہلے البم کے لئے برطانیہ میں تقسیم کے معاہدے کے لئے کلیپ آپ ہینڈس ، جی جی پر دستخط کیے۔', 'اورال اینڈ رائٹ ایک امریکی ملک موسیقی جوڑی تھی جس میں رابرٹ ایلس اورال اور کرٹس رائٹ شامل تھے۔ دونوں ممبروں نے سولو البمز ریکارڈ کیے تھے اور اورال اینڈ رائٹ کے آغاز سے پہلے اپنے سنگلز کو چارٹ کیا تھا', '۔ اس کے بعد ، ای بی اے نے اپنے پہلے انتخاب کو تبدیل کردیا۔ ای بی اے نے اپنے پہلے انتخاب کو تبدیل کردیا۔ ای بی اے نے اپنے پہلے انتخاب کو تبدیل کردیا۔ ای بی اے نے اپنے پہلے انتخاب کو تبدیل کردیا۔ ای بی اے نے اپنے پہلے انتخاب کو تبدیل کردیا', 'آئرن میڈن ایک برطانوی ہیوی میٹل بینڈ ہے جو 1975 میں باسسٹ اسٹیو ہیرس کے ذریعہ تشکیل دیا گیا تھا۔ ان کے ریکارڈنگ کیریئر سے پہلے کئی لائن اپ تبدیلیوں کے بعد ، انہوں نے ہیرس ، گلوکار پال ڈی انو ، گٹارسٹ ڈیو موری اور ڈرمر ڈوگ سیمپسن پر آباد کیا', 'آئرن میڈن ایک انگریزی ہیوی میٹل بینڈ ہے جو 1975 میں بیسسٹ اور بنیادی گانا لکھنے والے اسٹیو ہیرس کے ذریعہ لندن کے مشرقی علاقے لیٹن میں تشکیل دیا گیا تھا', '۔ وہ ڈبلن میں رہتی ہے۔ برطانوی آن لائن اخبار ، """"دی انڈیپنڈنٹ"""" نے اسے آئرش کرائم کی پہلی خاتون کے طور پر حوالہ دیا ہے۔""', '۔ اس لیبل نے گروپ کے پہلے البم کے لئے برطانیہ میں تقسیم کے معاہدے کے لئے کلیپ آپ ہینڈس ، جی جی پر دستخط کیے۔', '""بیل میڈیسن (پیدائش: 15 اکتوبر ، 1999) ایک امریکی اداکارہ ہے۔ وہ """"برج ٹو ٹیرابیٹیا"""" (2007) میں جیس ہارونز کی چھوٹی بہن ، میگ بیل ہارونز ، اور """"میری ڈریک اینڈ جوش"""" میں میریلیس کے کردار کے لئے مشہور ہیں']",جی ہاں، آئرن میڈن ایک برطانوی بینڈ تھا.,4.594895362854004,4.181239604949951,6.890671253204346,23.077098846435547,38.74390506744385,medium
نیوزی لینڈ کی بادشاہت کی ایک ایسی رہنما ہے جس نے تخت سنبھالا جب اس کے والد کا انتقال ہوا؟,1952ء میں,multihop,"['نیوزی لینڈ کی بادشاہت ایک آئینی نظام حکومت ہے جس میں ایک موروثی بادشاہ نیوزی لینڈ کا بادشاہ اور ریاست کا سربراہ ہے۔ موجودہ بادشاہ ، ملکہ الزبتھ دوم ، اپنے والد ، کنگ جارج VI کی موت پر تخت نشین ہوئی ، 6 فروری 1952 کو۔', '""کولٹ فیملی کا قتل عام ایک آسٹریلوی خاندان ہے جس کے بارے میں سنہ 2012 میں انکشاف ہوا تھا کہ وہ چار نسلوں سے قتل عام میں ملوث ہے۔ اس میں شامل تھے """"ٹم اور جون کولٹ"""" جو 1970 کی دہائی میں نیوزی لینڈ سے ہجرت کر گئے تھے', 'جارج VI (البرٹ فریڈرک آرتھر جارج ، 14 دسمبر 1895 - 6 فروری 1952) 11 دسمبر 1936 سے اپنی موت تک برطانیہ اور برطانوی دولت مشترکہ کے ڈومینیونز کا بادشاہ تھا۔ وہ ہندوستان کا آخری شہنشاہ اور دولت مشترکہ کا پہلا سربراہ تھا۔', '۔ چار سال کے اندر اندر طلعون نے خود کو تقریبا ایک آزاد حکمران کے طور پر قائم کیا تھا۔ خلیفہ کے مالیاتی ایجنٹ ، ابن مود ، کو بے دخل کرکے ، مصر کے مالیات کا کنٹرول سنبھال لیا ، اور ذاتی طور پر اپنے لئے وفادار ایک بڑی فوجی قوت قائم کی', '۔ اس عمل کو عباسی دربار میں غیر مستحکم سیاسی صورتحال اور عباسی حکمران ، ابن فاطمہ کی پریشانی نے سہولت فراہم کی۔', '۔ اس کے بجائے ، 38 ویں موازی کے ہر طرف نے قبضہ کرنے والے ملک کے اثر و رسوخ کے تحت اپنی حکومت قائم کی', 'جارج VI (البرٹ فریڈرک آرتھر جارج ، 14 دسمبر 1895 - 6 فروری 1952) 11 دسمبر 1936 سے اپنی موت تک برطانیہ اور برطانوی دولت مشترکہ کے ڈومینیونز کا بادشاہ تھا۔ وہ ہندوستان کا آخری شہنشاہ اور دولت مشترکہ کا پہلا سربراہ تھا۔', 'نیوزی لینڈ کی بادشاہت ایک آئینی نظام حکومت ہے جس میں ایک موروثی بادشاہ نیوزی لینڈ کا بادشاہ اور ریاست کا سربراہ ہے۔ موجودہ بادشاہ ، ملکہ الزبتھ دوم ، اپنے والد ، کنگ جارج VI کی موت پر تخت نشین ہوئی ، 6 فروری 1952 کو۔', '۔ وہ نگاٹی مہوٹا قبیلے کی رکن تھی۔ وہ شاید 1820ء کی دہائی کے اوائل میں وائیکاٹو میں پیدا ہوئی تھیں۔ جب ان کے والد 1860ء میں انتقال کر گئے تو ٹی پی اے کو کنگ موومنٹ کے رہنما کے طور پر ان کی جگہ لینے کے لیے پیش کیا گیا تھا۔', 'نیوزی لینڈ کی بادشاہت ایک آئینی نظام حکومت ہے جس میں ایک موروثی بادشاہ نیوزی لینڈ کا بادشاہ اور ریاست کا سربراہ ہے۔ موجودہ بادشاہ ، ملکہ الزبتھ دوم ، اپنے والد ، کنگ جارج VI کی موت پر تخت نشین ہوئی ، 6 فروری 1952 کو۔', 'جارج VI (البرٹ فریڈرک آرتھر جارج ، 14 دسمبر 1895 - 6 فروری 1952) 11 دسمبر 1936 سے اپنی موت تک برطانیہ اور برطانوی دولت مشترکہ کے ڈومینیونز کا بادشاہ تھا۔ وہ ہندوستان کا آخری شہنشاہ اور دولت مشترکہ کا پہلا سربراہ تھا۔', '۔ مرکزی ڈھال پر علامتیں نیوزی لینڈ کی تجارت ، زراعت اور صنعت کی نمائندگی کرتی ہیں ، اور ایک تاج نیوزی لینڈ کی آئینی بادشاہت کی حیثیت کی نمائندگی کرتا ہے۔', '""کولٹ فیملی کا قتل عام ایک آسٹریلوی خاندان ہے جس کے بارے میں سنہ 2012 میں انکشاف ہوا تھا کہ وہ چار نسلوں سے قتل عام میں ملوث ہے۔ اس میں شامل تھے """"ٹم اور جون کولٹ"""" جو 1970 کی دہائی میں نیوزی لینڈ سے ہجرت کر گئے تھے', 'نیوزی لینڈ کی بادشاہت ایک آئینی نظام حکومت ہے جس میں ایک موروثی بادشاہ نیوزی لینڈ کا بادشاہ اور ریاست کا سربراہ ہے۔ موجودہ بادشاہ ، ملکہ الزبتھ دوم ، اپنے والد ، کنگ جارج VI کی موت پر تخت نشین ہوئی ، 6 فروری 1952 کو۔', 'جارج VI (البرٹ فریڈرک آرتھر جارج ، 14 دسمبر 1895 - 6 فروری 1952) 11 دسمبر 1936 سے اپنی موت تک برطانیہ اور برطانوی دولت مشترکہ کے ڈومینیونز کا بادشاہ تھا۔ وہ ہندوستان کا آخری شہنشاہ اور دولت مشترکہ کا پہلا سربراہ تھا۔', 'احمد بن طلعون (عربی: أحمد بن طلعون ، احمد بن طلعون ، احمد بن طلعون ، 20 ستمبر 835 - 10 مئی 884) مصر اور شام پر حکمرانی کرنے والے طلونی خاندان کا بانی تھا۔ اصل میں ایک ترک غلام فوجی ، 868 میں طلعون کو عباسی خلیفہ نے مصر میں گورنر کے طور پر بھیجا تھا']",نیوزی لینڈ کی بادشاہت کی ایک ایسی رہنما ہے جس نے تخت سنبھالا جب اس کے والد کا انتقال 6 فروری 1952 کو ہوا ، اور وہ ملکہ الزبتھ دوم ہیں۔,6.622266530990601,5.405532360076904,6.7436134815216064,40.07962727546692,58.85103964805603,medium
"""فلم """"وہیل رائیڈر"""" میں پائی کیا اپیرانا کا کردار ادا کرنے والی اداکارہ نے اینی وِٹل اور ایملی بارکلی کے ساتھ ایک ٹی وی فلم میں بھی اداکاری کی جو کس سال ریلیز ہوئی؟""",2009ء میں,multihop,"['۔ اس کی حمایت جے بی کارلن کے ذریعہ ہدایت کردہ ایک ویڈیو نے کی۔""', 'امندا کیتھرین کرو (پیدائش 5 جون ، 1986) ایک کینیڈین اداکارہ ہیں۔ وہ ایچ بی او کے سٹک مووی سیلیکن ویلی میں مونیکا ہال کی حیثیت سے مشہور ہیں', ""پریتی بورتاکور ایک بھارتی اداکارہ ہیں جنھوں نے آسام میں فلمی دنیا میں اپنی پہلی فلم بنائی۔ انہوں نے اسامہ کی فلم 'نائک' میں اداکاری کی اور اس کے بعد 'ناباجیبون' میں اداکاری کی"", '""جینی ایٹاک (پیدائش: 18 دسمبر 1989) ایک انگریزی اداکارہ ہے ، جو ایوارڈ یافتہ ای 4 سیریز """"دی انبیٹیوینرز"""" میں شارلٹ ہینچکلف کے کردار کے لئے مشہور ہے', '""بیل میڈیسن (پیدائش: 15 اکتوبر ، 1999) ایک امریکی اداکارہ ہے۔ وہ """"برج ٹو ٹیرابیٹیا"""" (2007) میں جیس ہارونز کی چھوٹی بہن ، میگ بیل ہارونز ، اور """"میری ڈریک اینڈ جوش"""" میں میریلیس کے کردار کے لئے مشہور ہیں', '۔ فلم میں ایان میک کیلن نے شرلوک ہومز کی حیثیت سے ، لورا لین نے اس کی گھریلو خاتون مسز مونرو کی حیثیت سے ، اور مائلو پارکر نے اس کے بیٹے راجر کی حیثیت سے اداکاری کی', ""پریتی بورتاکور ایک بھارتی اداکارہ ہیں جنھوں نے آسام میں فلمی دنیا میں اپنی پہلی فلم بنائی۔ انہوں نے اسامہ کی فلم 'نائک' میں اداکاری کی اور اس کے بعد 'ناباجیبون' میں اداکاری کی"", 'لیڈی ہڈین گیسٹ (پیدائش: 22 نومبر ، 1958 میں) ایک امریکی اداکارہ اور مصنفہ ہیں۔ انہوں نے 1978 میں جان کارپینٹر کی فلم ہالووین میں لوری اسٹروڈ کے طور پر اداکاری کی ، جس نے انہیں ہارر میں ایک قابل ذکر اداکارہ کے طور پر قائم کیا', '۔ اس نے اپنی پہلی فلم میں اداکاری کی ، """"دی ریگ"""" ، """"دی ریگ"""" اور """"دی ریگ""""۔ اس کے بعد ، اس نے اپنی پہلی فلم میں اداکاری کی ، """"دی ریگ"""" ، """"دی ریگ"""" اور """"دی ریگ""""۔ اس کے بعد ، اس نے اپنی پہلی فلم میں اداکاری کی ، """"دی ریگ"""" اور """"دی ریگ""""۔""', '۔ اس کی حمایت جے بی کارلن کے ذریعہ ہدایت کردہ ایک ویڈیو نے کی۔""', '""جینی ایٹاک (پیدائش: 18 دسمبر 1989) ایک انگریزی اداکارہ ہے ، جو ایوارڈ یافتہ ای 4 سیریز """"دی انبیٹیوینرز"""" میں شارلٹ ہینچکلف کے کردار کے لئے مشہور ہے', 'لیڈی ہڈین گیسٹ (پیدائش: 22 نومبر ، 1958 میں) ایک امریکی اداکارہ اور مصنفہ ہیں۔ انہوں نے 1978 میں جان کارپینٹر کی فلم ہالووین میں لوری اسٹروڈ کے طور پر اداکاری کی ، جس نے انہیں ہارر میں ایک قابل ذکر اداکارہ کے طور پر قائم کیا', 'امندا کیتھرین کرو (پیدائش 5 جون ، 1986) ایک کینیڈین اداکارہ ہیں۔ وہ ایچ بی او کے سٹک مووی سیلیکن ویلی میں مونیکا ہال کی حیثیت سے مشہور ہیں', '""جینی ایٹاک (پیدائش: 18 دسمبر 1989) ایک انگریزی اداکارہ ہے ، جو ایوارڈ یافتہ ای 4 سیریز """"دی انبیٹیوینرز"""" میں شارلٹ ہینچکلف کے کردار کے لئے مشہور ہے', 'لیڈی ہڈین گیسٹ (پیدائش: 22 نومبر ، 1958 میں) ایک امریکی اداکارہ اور مصنفہ ہیں۔ انہوں نے 1978 میں جان کارپینٹر کی فلم ہالووین میں لوری اسٹروڈ کے طور پر اداکاری کی ، جس نے انہیں ہارر میں ایک قابل ذکر اداکارہ کے طور پر قائم کیا', '""جینی ایٹاک (پیدائش: 18 دسمبر 1989) ایک انگریزی اداکارہ ہے ، جو ایوارڈ یافتہ ای 4 سیریز """"دی انبیٹیوینرز"""" میں شارلٹ ہینچکلف کے کردار کے لئے مشہور ہے', 'لیڈی ہڈین گیسٹ (پیدائش: 22 نومبر ، 1958 میں) ایک امریکی اداکارہ اور مصنفہ ہیں۔ انہوں نے 1978 میں جان کارپینٹر کی فلم ہالووین میں لوری اسٹروڈ کے طور پر اداکاری کی ، جس نے انہیں ہارر میں ایک قابل ذکر اداکارہ کے طور پر قائم کیا', '""بیل میڈیسن (پیدائش: 15 اکتوبر ، 1999) ایک امریکی اداکارہ ہے۔ وہ """"برج ٹو ٹیرابیٹیا"""" (2007) میں جیس ہارونز کی چھوٹی بہن ، میگ بیل ہارونز ، اور """"میری ڈریک اینڈ جوش"""" میں میریلیس کے کردار کے لئے مشہور ہیں', '""جینی ایٹاک (پیدائش: 18 دسمبر 1989) ایک انگریزی اداکارہ ہے ، جو ایوارڈ یافتہ ای 4 سیریز """"دی انبیٹیوینرز"""" میں شارلٹ ہینچکلف کے کردار کے لئے مشہور ہے', '""بیل میڈیسن (پیدائش: 15 اکتوبر ، 1999) ایک امریکی اداکارہ ہے۔ وہ """"برج ٹو ٹیرابیٹیا"""" (2007) میں جیس ہارونز کی چھوٹی بہن ، میگ بیل ہارونز ، اور """"میری ڈریک اینڈ جوش"""" میں میریلیس کے کردار کے لئے مشہور ہیں', 'لیڈی ہڈین گیسٹ (پیدائش: 22 نومبر ، 1958 میں) ایک امریکی اداکارہ اور مصنفہ ہیں۔ انہوں نے 1978 میں جان کارپینٹر کی فلم ہالووین میں لوری اسٹروڈ کے طور پر اداکاری کی ، جس نے انہیں ہارر میں ایک قابل ذکر اداکارہ کے طور پر قائم کیا']","فلم ""وہیل رائیڈر"" (2013) میں پائیک اپیرانا کا کردار ادا کرنے والی اداکارہ، جینی ایٹاک نے اینی وِٹل اور ایملی بارکلی کے ساتھ ""دی انبیٹیوینرز"" (2004) میں بھی اداکاری کی تھی جو 2018ء میں ریلیز ہوئی تھی۔",6.464724540710449,5.816700220108032,6.56783390045166,52.18744206428528,71.03670072555542,medium
