query,ground_truth_context,simple_rag_faithfulness,simple_rag_answer_relevancy,simple_rag_context_recall,simple_rag_context_precision,simple_rag_entity_recall,lqr_rag_faithfulness,lqr_rag_answer_relevancy,lqr_rag_context_recall,lqr_rag_context_precision,lqr_rag_entity_recall,modlqr_rag_faithfulness,modlqr_rag_answer_relevancy,modlqr_rag_context_recall,modlqr_rag_context_precision,modlqr_rag_entity_recall
Comx-35 اور شارپ MZ دونوں ذاتی کمپیوٹر کی اقسام ہیں؟,شارپ ایم زیڈ (انگریزی: Sharp MZ) ایک کمپیوٹر ہے جو جاپان اور یورپ (خاص طور پر جرمنی اور برطانیہ) میں شارپ نے 1978 میں فروخت کیا تھا۔,0.8370274305343628,0.917153000831604,0.5,0.3333333333333333,0.0,0.8584054708480835,0.917263388633728,0.5,0.25,0.0,0.8583030104637146,0.9173465967178345,0.5,0.25,0.0
ڈیان ولکنز اور اسٹیون اسپیلبرگ نیو ہالی ووڈ کے بانیوں میں سے ایک ہیں,ڈیان ولکنز (انگریزی: Diane Wilkins) ایک امریکی فلم ساز اور فلم ساز ہے۔ وہ ہائ ڈیفی، کارپوریٹ اور دستاویزی فلموں کی پروڈیوسر ہے۔ اسٹیون ایلن اسپیلبرگ (انگریزی: Steven Allan Spielberg) (مثال کے طور پر: '1' ، '2' ، '3' ، 'K' ، '4' ، '2' ، '3' ، 'OMRI' ، '4' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1' ، '1'،'، '1' ، '1'،'، '1'،'،'، '1,0.8059738278388977,0.8900627493858337,0.0,0.0,0.0,0.7412261962890625,0.7515271306037903,0.0,0.0,0.0,0.7809080481529236,0.7609392404556274,0.0,0.0,0.0
ایمی لی اور ٹی ایس ایم ، موسیقی کی کس صنف سے متعلق ہیں؟,ایوانسینس (انگریزی: Evanescence) ایک برطانوی راک بینڈ ہے جو آسٹریلیا کے شہر میلبورن میں قائم ہے۔,0.8669454455375671,0.825796365737915,0.0,0.0,0.0,0.8726961612701416,0.736401379108429,0.0,0.0,0.0,0.814665675163269,0.7619619369506836,0.0,0.0,0.0
ریاستہائے متحدہ امریکہ کے ہوائی اڈے پر ، یونائیٹڈ ایکسپریس نے سان فرانسسکو کے لئے پروازیں ختم کردی ہیں ، اور یہ چیری کیپیٹل ہوائی اڈے اور چیکو میونسپل ہوائی اڈے کے درمیان ہے۔,چیری کیپیٹل ہوائی اڈہ (IATA: KTVC ، ICAO: KTVC ، FAA: LID: TVC) ریاستہائے متحدہ امریکہ کے ریاست مشی گن کے گرینڈ ٹراورس کاؤنٹی میں ٹراورس سٹی کے مرکزی کاروباری ضلع کے جنوب مشرق میں واقع ایک عوامی استعمال کا ہوائی اڈہ ہے۔ چیکو میونسپل ہوائی اڈہ (IATA: CIC ، ICAO: KCIC ، FAA: LID: CIC) ، جسے اکثر سی ایم اے کہا جاتا ہے ، کیلیفورنیا کے بٹ کاؤنٹی میں ، چیکو کے شمال میں چار میل (6 کلومیٹر) ہے۔ ہوائی اڈے نے ایئر لائن جیٹ دیکھا ہے ، لیکن سان فرانسسکو کے لئے یونائیٹڈ ایکسپریس پروازیں ختم ہونے کے بعد سے کوئی مسافر ایئر لائن چیکو کی خدمت نہیں کرتی ہے۔,0.8515363931655884,0.742976188659668,0.25,0.14285714285714285,0.09090909090909091,0.8494977355003357,0.804871678352356,0.25,0.125,0.09090909090909091,0.7812660932540894,0.9402389526367188,0.25,0.125,0.09090909090909091
نیکول مچل ایک امریکی موسمیاتی ماہر ہیں جو پہلی جنگ عظیم کے دوران فرانس میں مارے گئے مسیسیپی کے باشندے کے نام پر ایئر فورس کے کس اڈے میں تعینات ہیں؟,نکول لین مچل (پیدائش 10 اکتوبر ، 1974) میامی ، فلوریڈا میں ڈبلیو ایف آر ٹی وی کے لئے ایک امریکی آن کیمرہ موسمیات دان ہیں۔ مچل امریکی ایئر فورس ریزرو میں میجر بھی ہیں ، جو کیسلر ایئر فورس بیس ، مسیسیپی میں 53 ویں موسم کی نشاندہی اسکواڈرن میں فضائی موسمیات کے افسر کے طور پر تفویض کیا گیا ہے۔ کیسلر ایئر فورس بیس (IATA: BIX ، ICAO: KBIX ، FAA: BIX) ریاستہائے متحدہ کا ایک فضائیہ اڈہ ہے۔,0.787765383720398,0.8777853846549988,0.0,0.0,0.0,0.8376166820526123,0.7466280460357666,0.0,0.0,0.0,0.920188844203949,0.8690367937088013,0.0,0.0,0.0
"""پسیوڈوٹسوگا ، جو شمالی امریکہ اور مشرقی ایشیا میں پایا جاتا ہے ، جسے """"ابیس"""" اور """"ٹسوگا"""" کے طور پر بھی درجہ بندی کیا گیا ہے ، اور ہورنیا ، جو مشرقی اور جنوبی افریقہ میں پایا جاتا ہے اور """"اسٹیپیلیا"""" اور """"ہودیا"""" سے قریب سے متعلق ہے ، دونوں کس قسم کے ہیں؟""",ڈگلس سوگا (انگریزی: Pseudotsuga) ایک قسم کا درخت ہے جو پائنسی (Pinus) کے خاندان میں پائے جاتے ہیں۔ اس کے بارے میں بحث کی جاتی ہے کہ اس کی کتنی اقسام ہیں، لیکن عام طور پر یہ بات تسلیم کی جاتی ہے کہ اس کے دو حصے مغربی شمالی امریکہ میں پائے جاتے ہیں اور دو سے چار حصے مشرقی ایشیا میں پائے جاتے ہیں۔ ڈگلس سوگا کی اقسام مختلف قسم کے دیگر کنفیئرز سے ملتی جلتی ہیں جن کی وجہ سے ان کی درجہ بندی میں دشواری کا سامنا کرنا پڑا۔,0.7479678392410278,0.868065595626831,0.0,0.0,0.0,0.7757256031036377,0.8938753604888916,0.0,0.0,0.0,0.7884228825569153,0.873488187789917,0.0,0.0,0.0
جوآن سیبسٹین کیبل اور جان لائیڈ کون سا کھیل کھیلتے ہیں؟,جوآن سیبسٹین کیبل (پیدائش 25 اپریل ، 1986) ایک کولمبیا کا پیشہ ور ٹینس کھلاڑی ہے۔ جان لائیڈ (پیدائش 27 اگست ، 1954) ایک برطانوی سابق پیشہ ور ٹینس کھلاڑی ہے۔,0.8046093583106995,0.9079809188842773,0.0,0.0,0.0,0.8510674834251404,0.7861517667770386,0.0,0.0,0.0,0.9292459487915039,0.8464822769165039,0.0,0.0,0.0
کیم لیپ کون سا جنوبی کوریائی گرل گروپ کا ایک البم ہے؟,"""کیم لیپ (انگریزی: Kim Lip) جنوبی کوریا کی گرل گروپ لونا کا چھٹا سنگل البم ہے۔ لونا (انگریزی: Loona) ایک جنوبی کوریا کی گرل گروپ ہے جو پولاریس انٹرٹینمنٹ کے ماتحت ادارے بلاک بیری کریٹیو نے تشکیل دی ہے۔ یہ 2018 میں ڈیبیو کرنے کے لئے تیار ہے۔""",0.8503621816635132,0.8856194019317627,0.0,0.0,0.0,0.8276656866073608,0.7978167533874512,0.0,0.0,0.0,0.8654792904853821,0.8834395408630371,0.0,0.0,0.0
والگریریا فرانزی ایک اطالوی چمڑے کے بیگ اور سامان کی کمپنی تھی جس کی بنیاد 1864 میں روکو فرانزی نے رکھی تھی۔ گچی نے اس کمپنی کے لئے کام کیا جب تک کہ اس نے گچی کو قائم نہیں کیا ، جو ایک اطالوی فیشن اور چمڑے کی اشیاء کا ایک پرتعیش برانڈ ہے جو گچی گروپ کا حصہ ہے ، جو فرانسیسی ہولڈنگ کمپنی کیئرنگ کی ملکیت ہے۔,گوچی نے 1921 میں فلورنس میں اپنی پہلی کمپنی گچی کی بنیاد رکھی۔,0.867850661277771,0.8977668881416321,0.5,0.18181818181818182,0.0,0.9071446061134338,0.9561249613761902,0.5,0.16666666666666666,0.0,0.9108213186264038,0.9670438766479492,0.5,0.16666666666666666,0.0
امریکہ کے 45 ویں سربراہ ریاست اور حکومت کے سربراہ کا نام نیویارک کے ایپیسکوپل ڈائیوسیس کے ایک پارش چرچ سے منسلک ہے.,"یہ چرچ فرینکلن ڈی لانو روزویلٹ کے ساتھ منسلک ہے ، جو ریاستہائے متحدہ کے 32 ویں صدر تھے۔ اس کے خاندانی جائیداد چرچ کے جنوب میں 2.7 میل کے فاصلے پر واقع ہے۔ ریاستہائے متحدہ کا صدر (غیر رسمی طور پر ""POTUS"" کے نام سے جانا جاتا ہے) ریاستہائے متحدہ کا سربراہ اور حکومت کا سربراہ ہے۔",0.7849302291870117,0.9017713069915771,0.3333333333333333,0.08333333333333333,0.0,0.776116132736206,0.8387124538421631,0.3333333333333333,0.1,0.0,0.857663094997406,0.8151750564575195,0.3333333333333333,0.1,0.0
"""سبت کے دن کو یاد رکھنا ، اسے مقدس رکھنا """" دس احکامات میں سے ایک ہے ، جسے دس احکامات کے نام سے بھی جانا جاتا ہے ، جو اخلاقیات اور عبادت سے متعلق بائبل کے قوانین کا ایک مجموعہ ہے ، جو بنیادی کردار ادا کرتا ہے ، جس میں مذہب """"۔""",سبت کے دن کو مقدس رکھنے کے لئے سبت کے دن کو یاد رکھنا عبرانی بائبل میں دس احکامات میں سے ایک ہے۔ دس احکامات ، جسے دس احکامات بھی کہا جاتا ہے ، اخلاقیات اور عبادت سے متعلق بائبل کے قوانین کا ایک مجموعہ ہے ، جو یہودیت ، عیسائیت اور اسلام میں بنیادی کردار ادا کرتا ہے۔,0.7187051177024841,0.7478508949279785,0.0,0.0,0.0,0.7476351261138916,0.7739694118499756,0.0,0.0,0.0,0.7293862700462341,0.7403752207756042,0.0,0.0,0.0
ڈومونٹ ، نیو جرسی میں پیدا ہونے والے اس فنکار نے 13 مئی 1997 کو ایک البم جاری کیا جس میں ان کے نئے گلوکار کا اضافہ ہوا۔,اس البم میں گلوکار مائیکل گریوز اور ڈرم پر ڈاکٹر چڈ کے اضافے کی نشاندہی کی گئی ہے۔ مائیکل ایمانوئل (پیدائش 21 مارچ ، 1975) ، جو اپنے اسٹیج نام مائیکل گریوز سے زیادہ مشہور ہے ، ایک امریکی گلوکار اور گانا لکھنے والا ہے۔ گریوز ڈومونٹ ، نیو جرسی میں پلا بڑھا۔,0.8809341192245483,0.8590516448020935,0.0,0.0,0.0,0.7805870771408081,0.7785294055938721,0.0,0.0,0.0,0.7787147760391235,0.7815955877304077,0.0,0.0,0.0
این ایف ایل اسٹریٹ 2 کے لئے ، جیریمی شوکی کی تصویر,این ایف ایل اسٹریٹ 2 ایک امریکی فٹ بال ویڈیو گیم ہے جو ای اے اسپورٹس بی جی نے تیار کیا ہے اور الیکٹرانک آرٹس نے شائع کیا ہے۔ اسے نیو یارک جنات نے 2002 کے این ایف ایل ڈرافٹ میں 14 ویں نمبر پر تیار کیا تھا۔,0.8556728363037109,0.8284627795219421,0.0,0.0,0.0,0.8127811551094055,0.8685941696166992,0.0,0.0,0.0,0.8411992788314819,0.8831159472465515,0.0,0.0,0.0
"""اس فلم میں جان پروکٹر کی بیوی کا کردار ادا کیا گیا تھا، جس کا نام """"دی کرسیبل"""" ہے۔""","""The Crucible ایک امریکی تاریخی ڈرامہ فلم ہے جو آرچر ملر نے اپنی اسی عنوان کے ڈرامے کو ایڈاپٹ کرتے ہوئے لکھی ہے۔ یہ فلم """"سلیم جادوگری ٹرائلز"""" سے متاثر ہے۔ یہ فلم نکولس ہائٹنر نے ہدایت کی ہے۔ اس میں ڈینیل ڈے لیوس نے جان پروکٹر ، وینونا رائڈر نے ایبیگیل ولیمز ، پال سکوفیلڈ نے جج تھامس ڈینفورٹ ، بروس ڈیوسن نے ریورینڈ پیری اور جوآن ایلن نے الزبتھ پروکٹر کی حیثیت سے اداکاری کی۔""",0.811044454574585,0.7827484011650085,0.0,0.0,0.0,0.7278454303741455,0.7279567718505859,0.0,0.0,0.0,0.7560045719146729,0.8724738359451294,0.0,0.0,0.0
نائیک فلائی وائر ایک نالی ہے جو ویکٹران یا نایلان سے بنی ہے ، اور اس کی ترقی کس امریکی کثیر القومی کارپوریشن نے کی ہے جو جوتے ، لباس ، سامان ، لوازمات اور خدمات کی ڈیزائننگ ، ترقی ، تیاری اور دنیا بھر میں مارکیٹنگ اور فروخت میں مصروف ہے۔,نائیکی فلائی وائر (انگریزی: Nike Flywire) ایک امریکی ملٹی نیشنل کارپوریشن ہے جو جوتے، لباس، سامان، لوازمات اور خدمات کے ڈیزائن، ترقی، مینوفیکچرنگ اور دنیا بھر میں مارکیٹنگ اور فروخت میں مصروف ہے۔,0.8523117303848267,0.8724107146263123,0.0,0.0,0.0,0.8430333733558655,0.8519167900085449,0.0,0.0,0.0,0.8292249441146851,0.9472188353538513,0.0,0.0,0.0
وہ ایک ہی وقت میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک ہی وزن میں ایک,"""اس کے علاوہ ، اس کے مالک اور ہیڈ ٹرینر مارک ڈیلگروٹ نے کہا کہ وہ """"موی تھائی ، موی تھائی ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، موی لاؤ ، اور موی لاؤ کے لئے ایک ریکارڈ قائم کیا ہے۔""""",0.836449384689331,0.9277952909469604,0.0,0.0,0.0,0.7550163269042969,0.7750351428985596,0.0,0.0,0.0,0.7515398859977722,0.7774195671081543,0.0,0.0,0.0
کیا صنف بیوقوف اور بیوقوف Moive ہے؟,"ڈم اور ڈمبر ٹو (انگریزی: Dumb and Dumber To) ایک امریکی مزاحیہ فلم ہے جو 2014 میں بابی اور پیٹر فاریلی نے مشترکہ طور پر لکھی اور ہدایت کی تھی۔ فاریلی برادران زیادہ تر ""ڈم اور ڈمبر"" ، ""شیلو ہال"" ، ""می ، می اور آئرین"" ، ""میری کے بارے میں کچھ ہے"" اور ""دی ہارٹ بریک کڈ"" کے 2007 کے ریمیک کی ہدایت کاری اور تیاری کے لئے مشہور ہیں۔",0.9224701523780823,0.7578245401382446,0.0,0.0,0.0,0.8856044411659241,0.7789958715438843,0.0,0.0,0.0,0.9629929065704346,0.7775533199310303,0.0,0.0,0.0
کینیڈا کے ایک ریٹائرڈ پیشہ ور آئس ہاکی محافظ ، جو نیشنل ہاکی لیگ میں نو ٹیموں کے لئے کھیلتا ہے ، جس نے اس وقت نیو یارک رینجرز کے صدر جنرل منیجر کے سینئر مشیر کی حیثیت سے خدمات انجام دینے والے کینیڈا کے آئس ہاکی ایگزیکٹو کو کھیل اور مارکیٹنگ کے معاہدے پر بات چیت کی۔,بارنیٹ نے وین گریٹزکی ، بریٹ ہل ، جارومیر جاگر ، سرجیو فیڈوروف ، پال کوفی ، جو تھورنٹن ، میٹس سنڈین ، لینی میک ڈونلڈ ، گرانٹ فر ، مارٹی میک سورسلی ، الیگزینڈر موگنی ، اوون نولن ، ڈینیل سیڈین ، اور ہنریک سیڈین کے لئے کھیل اور مارکیٹنگ کے معاہدوں پر بات چیت کی۔ پال ڈگلس کوفی (پیدائش: 1 جون ، 1961) ایک کینیڈین ریٹائرڈ پیشہ ور آئس ہاکی ڈیفنس مین ہے۔,0.7828456163406372,0.7161258459091187,0.0,0.0,0.0,0.7388936877250671,0.7333259582519531,0.0,0.0,0.0,0.7747922539710999,0.7474257349967957,0.0,0.0,0.0
میکرو سرجیکل نے اسٹرائکر سے کتنی رقم کا معاہدہ قبول کیا؟,25 ستمبر ، 2013 کو ، میکوسورجیکل کے بورڈ آف ڈائریکٹرز نے اسٹرائکر کے ذریعہ $ 1.65 بلین میں حاصل کرنے کے لئے ایک معاہدہ قبول کیا۔ اسٹرائکر کارپوریشن (اسٹرائکر) ایک فارچون 500 میڈیکل ٹیکنالوجیز فرم ہے جو کالامازو ، مشی گن میں مقیم ہے۔,0.8537988662719727,0.8435701131820679,0.0,0.0,0.0,0.7846052050590515,0.8200157880783081,0.0,0.0,0.0,0.8644055128097534,0.7846963405609131,0.0,0.0,0.0
La dame blanche اور Il prigioniero میں کیا مشترک ہے؟,"""لا ڈیم بلانچ (انگریزی: La Dame Blanche) فرانسیسی موسیقار فرانکوئس ایڈرین بوئیلڈیؤ کا ایک تین ایکٹ کا اوپیرا کامیک ہے۔ """"ال پریجونیرو"""" (انگریزی: The Prisoner) ایک اوپیرا (پہلے سے ایک ریڈیو اوپیرا) ہے جو ایک پروولوگ اور ایک ایکٹ میں ہے ، جس میں موسیقی اور لیبریٹو لوئیجی ڈلاپیکولا نے لکھا ہے۔""",0.7131094336509705,0.7298433780670166,0.0,0.0,0.0,0.7638546824455261,0.75152587890625,0.0,0.0,1.0,0.8500089645385742,0.8657332062721252,0.0,0.0,1.0
