Comx-35 اور شارپ MZ دونوں ذاتی کمپیوٹر کی اقسام ہیں؟,"ہاں، ہاں",singlehop,"['COMX-35 ایک گھریلو کمپیوٹر تھا جو آر سی اے 1802 مائکرو پروسیسر کا استعمال کرنے والے بہت کم نظاموں میں سے ایک تھا ، وہی مائکرو پروسیسر جو کچھ خلائی تحقیقات میں بھی استعمال ہوتا ہے۔', '۔ روحانیت جلد ہی دوسرے ممالک میں پھیل گئی ، جس میں آج بین الاقوامی روحانی کونسل میں 35 ممالک کی نمائندگی کی گئی ہے۔', 'نیپورت-ڈیلج 39 (انگریزی: Nieuport-Delage 39) ایک فرانسیسی طیارہ تھا جو 1920 کی دہائی کے آخر میں تیار کیا گیا تھا']",COMX-35 ایک گھریلو كمپیوٹر تھا نہیں بلکہ یہ ایک كمپیوٹر سائنس کا موضوع تھا۔ لہذا Comx-35 اور شارپ MZ دونوں ذاتی کمپیوٹر کی اقسام نہیں ہیں۔,5.665745258,0,0.047513723,5.361627102,11.07488608,easy
ڈیان ولکنز اور اسٹیون اسپیلبرگ نیو ہالی ووڈ کے بانیوں میں سے ایک ہیں,اسٹیون ایلن اسپیلبرگ,multihop,"['۔ ایلیونر نے بعد میں اپنے کزن فرینکلن ڈیلانو روزویلٹ سے شادی کی۔', '۔ اس سیریز میں ہیوگو ویونگ نے انگریزی کے استاد کی حیثیت سے اداکاری کی ، اور اس میں کیٹ بلانچٹ بھی شامل تھیں۔', '۔ اس کے بعد کمپنی نے پیٹر ایڈکیسن کو سی ای او کے طور پر بھرتی کیا۔']","نہیں، یہ سیریز میں ذکر نہیں کیا گیا اور کوئی تعلق نہیں ہے۔",6.320863724,0,0.047039747,2.914386511,9.282289982,easy
"ایمی لی اور ٹی ایس ایم ، موسیقی کی کس صنف سے متعلق ہیں؟",چٹان,singlehop,"['۔ اس کی بنیادی سرگرمی مینلینڈ چین میں لکسن مسافر کاروں کی پیداوار، تقسیم اور فروخت ہے۔', 'لے لی تھی ، اور بعد میں بطور سیکرٹری استعفیٰ دے دیا تھا', '۔ اس کی بنیادی سرگرمی چین میں ڈی ایس آٹوموبائلز برانڈ مسافر کاروں کی تیاری اور فروخت ہے۔']","کوئی موسیقی نہیں، لکسن مسافر کاروں سے متعلق ہیں۔",6.460152388,0,0.051046848,2.083336353,8.594535589,easy
"ریاستہائے متحدہ امریکہ کے ہوائی اڈے پر ، یونائیٹڈ ایکسپریس نے سان فرانسسکو کے لئے پروازیں ختم کردی ہیں ، اور یہ چیری کیپیٹل ہوائی اڈے اور چیکو میونسپل ہوائی اڈے کے درمیان ہے۔",چیکو میونسپل ہوائی اڈے,singlehop,"['رائل نیوی برطانیہ کی بحری جنگی فورس ہے۔ اگرچہ ابتدائی قرون وسطی کے دور سے ہی انگریزی بادشاہوں نے جنگی جہازوں کا استعمال کیا تھا ، لیکن پہلی بڑی سمندری مصروفیات فرانس کی بادشاہی کے خلاف سو سالہ جنگ میں لڑی گئیں', '۔ کارنر اسٹور ریاستہائے متحدہ امریکہ اور کینیڈا کے انگریزی بولنے والے صوبوں میں فرم کا بنیادی خوردہ برانڈ ہے۔ کینیڈا کے فرانسیسی بولنے والے صوبوں میں ، ڈیپینور ڈو کوئن کمپنی کا خوردہ برانڈ ہے۔', 'ریاستہائے متحدہ امریکہ میں ، ریاستہائے متحدہ امریکہ کے وسطی ٹینیسی میں ایک ایپیسکوپل چرچ کا ایک ڈائیوسیس ہے۔ اس کے بعد ، ریاستہائے متحدہ امریکہ کے مشرقی ٹینیسی میں ایک ایپیسکوپل ڈائیوسس قائم ہوا']","کچھ معلومات کو پہلے کھیلا گیا نہیں ، لیکن یہ واضح نہیں کہ ریاستہائے متحدہ امریکہ کے ہوائی اڈے پر یونائیٹڈ ایکسپریس پروازیں ختم کردی ہے۔ کوئی معلومات نہیں ملیں جو یہ بتا سکتا ہے کہ چیری کیپیٹل ہوائی اڈے اور چیکو میونسپل ہوائی اڈے کے درمیان ہے۔",6.261499405,0,0.055692196,10.40678596,16.72397757,easy
نیکول مچل ایک امریکی موسمیاتی ماہر ہیں جو پہلی جنگ عظیم کے دوران فرانس میں مارے گئے مسیسیپی کے باشندے کے نام پر ایئر فورس کے کس اڈے میں تعینات ہیں؟,کیسلر ایئر فورس بیس,multihop,"['جیف باؤمن جونیئر ایک امریکی مصنف ہیں جنہوں نے بوسٹن میراتھن بم دھماکے میں اپنی ٹانگیں کھو دیں اور بم دھماکے کے بعد لی گئی ایک مشہور تصویر کا موضوع تھا', 'سکاٹ رامسی ایک امریکی اوپیرا ٹینر ہے جس نے دنیا کی بہت سی بہترین اوپیرا کمپنیوں اور آرکسٹرا کے ساتھ پرفارم کیا ہے', 'نیپال کی وفاقی جمہوری جمہوریہ نے روایتی طور پر غیر منسلک پالیسی کو برقرار رکھا ہے اور پڑوسی ممالک کے ساتھ دوستانہ تعلقات سے لطف اندوز ہوتا ہے']","نیکول مچل امریکی موسمیاتی ماہر نہیں ہیں جوف باؤمن جونیئر امریکی مصنف تھے جو بم دھماکے میں اپنی ٹانگیں کھو دیں اور مسیسیپی کے باشندے کا نام نہیں تھا جس کی بنا پر وہ ایئر فورس کے کس اڈے میں تعینات تھے، لیکن سکاٹ رامسی امریکی اوپیرا ٹینر تھے جو دنیا کی بہت سی بہترین اوپیرا کمپنیوں اور آرکسٹرا کے ساتھ پرفارم کیا ہے لیکن نیکول مچل نہیں تھے، نیپال کی وفاقی جمہوری جمہوریہ بھی ایسی کامیابیوں کو برقرار رکھتا ہے اور پڑوسی ممالک کے ساتھ دوستانہ تعلقات سے لطف اندوز ہوتا ہے لیکن نیکول مچل نہیں تھے، لہذا کوئی اڈے میں تعینات نہیں تھے",7.839341879,0,0.055782795,19.57020593,27.4653306,easy
"""پسیوڈوٹسوگا ، جو شمالی امریکہ اور مشرقی ایشیا میں پایا جاتا ہے ، جسے """"ابیس"""" اور """"ٹسوگا"""" کے طور پر بھی درجہ بندی کیا گیا ہے ، اور ہورنیا ، جو مشرقی اور جنوبی افریقہ میں پایا جاتا ہے اور """"اسٹیپیلیا"""" اور """"ہودیا"""" سے قریب سے متعلق ہے ، دونوں کس قسم کے ہیں؟""",نسل,multihop,"['۔ یہ شو نیک ٹونز نیٹ ورک کی پہلی اصل آدھے گھنٹے کی سیریز ہے ، جو اسی عرصے کے دوران خریدی گئی تھی جیسے کہ دیگر انیمیشن اجتماعی سیریز جیسے """"تھری ڈیلیوری"""" اور """"کپا"""" ، اور دوسرے اسٹوڈیوز کے فلیش شوز ، جیسے """"ایڈگر اینڈ ایلن"""" اور """"دی سیکرٹ شو"""" ،', '۔ اس پلاٹ میں ہیری کے ہگ ورٹس اسکول آف جادوگری اور جادوگری کے دوسرے سال کی پیروی کی گئی ہے ، جس کے دوران اسکول کے راہداریوں کی دیواروں پر پیغامات کی ایک سیریز نے خبردار کیا ہے کہ ""چیمبر آف سیکرٹس"" کھول دیا گیا ہے اور ""سلیڈرین کا وارث"" تمام طلباء کو', '۔ ارلانو فیلیکس آرگنائزیشن ، جسے """"ٹیہوانا کارٹیل"""" بھی کہا جاتا ہے ، ایک دہائی سے زیادہ عرصے سے بے شمار قتلوں اور ہزاروں ٹن چرس ، کوکین ، ہیروئن اور میتھامفیٹامین کی اسمگلنگ کا ذمہ دار ہے۔""']","پسیوڈوٹسوگا اور ہورنیا دو اقسام کی جادوئی پودن ہیں ، جو وائچرل میڈسین کے تحت آتے ہیں۔",8.017102957,0,0.077604294,4.366690874,12.46139812,easy
جوآن سیبسٹین کیبل اور جان لائیڈ کون سا کھیل کھیلتے ہیں؟,ٹینس,singlehop,"['۔ بہنیں کی اور ڈینیئل پینابیکر بالترتیب جیمی بارٹلیٹ اور اس کی الٹر ایگو اسابیلا کے طور پر اداکاری کرتی ہیں', '، اور شمال میں ایونیو گیبریل اور جنوب میں سین کے درمیان', 'آئلینڈ ایونیو ، اور جنوب میں برائٹن بیچ ایونیو سے گھیر لیا تھا']","بہنیں اور ڈینیئل پینابیکر جیمی بارٹلیٹ اور اس کی الٹر ایگو اسابیلا کے طور پر اداکاری کرتی ہیں، لیکن جوآن سیبسٹین اور جان لائیڈ کھیل نہیں کرتے۔",4.762058496,0,0.048083782,4.847437143,9.657579422,easy
کیم لیپ کون سا جنوبی کوریائی گرل گروپ کا ایک البم ہے؟,لونا,multihop,"['گجرات لیونز ایک بھارتی کرکٹ ٹیم ہے جو انڈین پریمیئر لیگ میں کھیلتی ہے۔ اس ٹیم کی کپتانی سریش رینا اور کوچنگ بریڈ ہڈج کرتے ہیں۔', 'گیمبل سکوگمو ، ایک امریکی کمپنی ہے جو اسٹور کی فراہمی کے لئے کام کرتی ہے', 'ہے جو جنوبی فرانس اور شمالی اسپین میں پیرینیوں کے پہاڑوں میں مقامی ہے']","کیم لیپ کا البم کوئی جنوبی کوریائی گرل گروپ نہیں ہے، بلکہ گجرات لیونز کرکٹ ٹیم کا ایک کھلاڑی ہے جو انڈین پریمیئر لیگ میں کھیلتا ہے۔",5.697701693,0,0.049532175,5.15605092,10.90328479,easy
"والگریریا فرانزی ایک اطالوی چمڑے کے بیگ اور سامان کی کمپنی تھی جس کی بنیاد 1864 میں روکو فرانزی نے رکھی تھی۔ گچی نے اس کمپنی کے لئے کام کیا جب تک کہ اس نے گچی کو قائم نہیں کیا ، جو ایک اطالوی فیشن اور چمڑے کی اشیاء کا ایک پرتعیش برانڈ ہے جو گچی گروپ کا حصہ ہے ، جو فرانسیسی ہولڈنگ کمپنی کیئرنگ کی ملکیت ہے۔",1921ء میں,singlehop,"['۔ اگرچہ انہوں نے جون 1864 سے ایک بریگیڈ اور بینٹن ویل کی لڑائی میں ایک ڈویژن کی کمانڈ کی اور جنرل جوزف ای جانسٹن کی کمانڈ کے تحت کنفیڈریٹ فورس کے ہتھیار ڈالنے کے بعد ، انہیں کبھی بھی کنفیڈریٹ صدر جیفرسن ڈیوس نے بریگیڈیئر جنرل مقرر نہیں کیا یا', 'والگریریا فرانزی ایک اطالوی چمڑے کی بیگ اور سامان کی کمپنی تھی جس کی بنیاد 1864 میں روکو فرانزی نے رکھی تھی۔ یہ 20 ویں صدی کے اوائل تک رائلٹی اور اشرافیہ کے لئے ایک سپلائر تھا۔ یہ 1905 سے 1909 تک میلان اسٹاک ایکسچینج میں درج تھا۔', '۔ یہ ایک پتھر کی عمارت ہے جو 1864 میں بینجمن سی مور کمپنی کے لئے آٹے کی مل کے طور پر تعمیر کی گئی تھی۔ 1884 کے آس پاس ، اسے ہولی واٹر ورکس کے طور پر استعمال کرنے کے لئے تبدیل کیا گیا تھا ، جو اس ملک میں مرکزی پمپنگ سسٹم کی ترقی میں ایک سرخیل تھا']","والگریریا فرانزی ایک اطالوی چمڑے کے بیگ اور سامان کی کمپنی تھی جو گچی کے لئے کام نہیں کرتا تھا، بلکہ روکو فرانزی نے 1864 میں اس کمپنی کی بنیاد رکھی تھی۔",5.403306484,0,0.077720165,5.955149174,11.43617582,easy
امریکہ کے 45 ویں سربراہ ریاست اور حکومت کے سربراہ کا نام نیویارک کے ایپیسکوپل ڈائیوسیس کے ایک پارش چرچ سے منسلک ہے.,فرینکلن ڈیلانو روزویلٹ,multihop,"['۔ اپنے کیریئر کے دوران ، ینگ نے 45 کتابیں لکھی ، جن میں بالغ اور نوجوان سامعین کے لئے ناول اور غیر افسانہ شامل ہیں۔', 'ونڈرمیر وے ، ایک 45 میل طویل سرکٹ ہے جو انگریزی لیک ڈسٹرکٹ میں واقع ونڈرمیر کی جھیل ہے۔ یہ راستہ مکمل طور پر لیک ڈسٹرکٹ نیشنل پارک کے اندر ہے اور ونسفیل ، لوگرگ فیل اور گمر کے ہاو کی چوٹیوں کے ساتھ ساتھ امبلسائڈ اور ونڈرمیر کے شہروں سے گزرتا ہے۔', '۔ اس سے قبل ، انہوں نے فلوریڈا یونیورسٹی میں بائیو انجینئرنگ کے پروفیسر اور چیئر اور ڈائریکٹر کی حیثیت سے خدمات انجام دیں اور 45 سالوں سے زیادہ عرصے تک صنعت ، حکومت اور تعلیمی قیادت میں متعدد کردار ادا کیے۔""""""']","نہیں، یہ مضمون میں کوئی امریکی راشٹ्रपतیا یا حکومت کا سربراہ نہیں ہے۔ چونکہ پہلے مضمون میں لکھا گیا ہے کہ وندرمیر وے ایک راستہ ہے جو انگریزی لیک ڈسٹرکٹ میں واقع ہے اور نوجوان سامعین کے لئے ناول اور غیر افسانہ شامل ہیں، جس سے ظاہر ہوتا ہے کہ یہ مضمون وندرمیر سے متعلق ہے لیکن امریکہ سے نہیں۔",5.448076963,0,0.05454731,12.23472238,17.73734665,easy
"""سبت کے دن کو یاد رکھنا ، اسے مقدس رکھنا """" دس احکامات میں سے ایک ہے ، جسے دس احکامات کے نام سے بھی جانا جاتا ہے ، جو اخلاقیات اور عبادت سے متعلق بائبل کے قوانین کا ایک مجموعہ ہے ، جو بنیادی کردار ادا کرتا ہے ، جس میں مذہب """"۔""","یہودیت، عیسائیت اور اسلام",singlehop,"['""آئی ٹی وی کے مطابق ، فلم کی کہانی """"دی ڈیول کے ساتھ رقص ، آزادی کے لئے مشرقی تیمور کے ووٹ کی پولیسنگ کا ایک ذاتی اکاؤنٹ"""" پر مبنی ہے ، جو ڈیوڈ سیویج ، ایک آسٹریلوی فیڈرل پولیس افسر نے لکھا تھا ، جو ووٹ کے دوران مالیانا میں مقیم تھا ، اور جہاں', '""اس کے بعد ، اس نے اپنے دوسرے البم کے ساتھ کامیابی حاصل کی ، جو اس کے دوست جیف کوہن نے تیار کیا تھا ، اور اس کے بعد ہی اس نے اپنے دوسرے البم کو فروخت کیا تھا ، جس میں اس نے """"ایک ٹیرر"""" کے کچھ شریک ستاروں کے ساتھ پرفارم کیا', '""انٹرنیشنل برائٹ ینگ تھنگ"" ایک برطانوی متبادل ڈانس بینڈ جیسس جونز کا گانا ہے۔ یہ ان کے دوسرے البم """"ڈوبٹ"""" سے تیسرا سنگل کے طور پر جاری کیا گیا تھا ، اور برطانیہ میں ٹاپ ٹین ہٹ تھا۔ اس کے بعد """"ریئل ریئل ریئل"""" اور """"رائیٹ ہیر ، رائیٹ ناؤ""""']",زیر خاطری نہیں کیا گیا! (Nothing is mentioned!),7.524644375,0,0.075520992,2.007196903,9.60736227,easy
